Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_122.txt,2.733126,0.015670,,convex,-11.244510,14.157960,-15.449700
cluster_123.txt,0.482628,0.011280,,convex,-11.309560,14.182930,-15.452020
cluster_124.txt,1.546094,0.016510,,convex,-11.286870,14.189350,-15.448050
cluster_125.txt,2.156646,0.019690,,convex,-11.301560,14.206880,-15.442720
cluster_126.txt,3.501150,0.020660,,convex,-11.227550,14.215380,-15.444650
cluster_127.txt,7.639931,0.042370,,convex,-11.260020,14.214280,-15.421640
cluster_128.txt,15.047216,0.051661,,convex,-11.175520,13.567290,-15.388610
cluster_129.txt,1.535129,0.010800,,convex,-11.159120,13.600390,-15.431000
cluster_13.txt,0.929865,0.012759,,convex,-11.509810,13.611280,-15.434960
cluster_130.txt,10.464654,0.041720,,convex,-11.084780,13.581540,-15.397320
cluster_131.txt,7.655599,0.036710,,convex,-11.185780,13.656120,-15.405480
cluster_132.txt,10.152030,0.044440,,convex,-11.208520,13.699190,-15.400880
cluster_133.txt,3.253909,0.022500,,convex,-11.102110,13.667550,-15.417570
cluster_134.txt,0.572846,0.008520,,convex,-11.100880,13.694910,-15.433740
cluster_135.txt,3.630066,0.022671,,convex,-11.007680,13.589820,-15.416490
cluster_136.txt,0.614050,0.018320,,convex,-10.949130,13.595230,-15.420020
cluster_137.txt,1.634814,0.013459,,convex,-11.028650,13.639650,-15.429050
cluster_138.txt,0.730580,0.012390,,convex,-11.011010,13.675910,-15.431370
cluster_139.txt,1.092063,0.009840,,convex,-10.978810,13.687340,-15.436640
cluster_14.txt,2.694151,0.025790,,convex,-11.485630,13.580590,-15.418920
cluster_140.txt,1.887402,0.016040,,convex,-10.953890,13.653720,-15.425410
cluster_141.txt,1.385369,0.015300,,convex,-10.947070,13.686490,-15.429660
cluster_142.txt,0.882716,0.011559,,convex,-11.144050,13.712230,-15.430910
cluster_143.txt,0.905478,0.012500,,convex,-11.168230,13.727900,-15.434450
cluster_144.txt,0.194009,0.005219,,convex,-11.100600,13.720360,-15.439140
cluster_145.txt,0.419640,0.006780,,convex,-11.120390,13.745740,-15.437520
cluster_146.txt,3.052861,0.017860,,convex,-11.142630,13.776500,-15.424970
cluster_147.txt,10.791075,0.041790,,convex,-11.081130,13.777150,-15.405780
cluster_148.txt,2.784971,0.018460,,convex,-11.207680,13.822150,-15.431240
cluster_149.txt,0.266774,0.004780,,convex,-11.167370,13.799280,-15.439570
cluster_15.txt,1.649784,0.017100,,convex,-11.470470,13.613560,-15.432240
cluster_150.txt,0.415278,0.007260,,convex,-11.144860,13.805320,-15.435820
cluster_151.txt,2.781672,0.026381,,convex,-11.183030,13.852490,-15.420750
cluster_152.txt,0.463596,0.008699,,convex,-11.076750,13.811470,-15.437680
cluster_153.txt,0.130361,0.003480,,convex,-11.134510,13.859460,-15.439910
cluster_154.txt,5.045505,0.030000,,convex,-11.102580,13.859230,-15.416080
cluster_155.txt,0.223488,0.004940,,convex,-11.079840,13.849840,-15.444990
cluster_156.txt,1.547006,0.014100,,convex,-11.015830,13.736750,-15.431740
cluster_157.txt,0.266181,0.004760,,convex,-10.983950,13.725060,-15.437130
cluster_158.txt,3.037584,0.022680,,convex,-10.983680,13.752190,-15.425050
cluster_159.txt,2.037747,0.016410,,convex,-10.956570,13.736930,-15.428350
cluster_16.txt,11.368368,0.040999,,convex,-11.557560,13.661290,-15.404230
cluster_160.txt,11.281488,0.041241,,convex,-11.003430,13.804640,-15.409780
cluster_161.txt,3.622437,0.021080,,convex,-11.021350,13.866150,-15.429100
cluster_162.txt,2.747959,0.017500,,convex,-10.968880,13.823330,-15.434020
cluster_163.txt,2.843001,0.014860,,convex,-10.933270,13.841400,-15.432730
cluster_164.txt,8.868685,0.026900,,convex,-10.902240,13.873360,-15.424780
cluster_165.txt,1.740680,0.012580,,convex,-10.878940,13.671960,-15.433270
cluster_166.txt,3.007977,0.014280,,convex,-10.836760,13.667520,-15.433800
cluster_167.txt,1.933010,0.020040,,convex,-10.856470,13.689940,-15.424280
cluster_168.txt,1.499299,0.017700,,convex,-10.883710,13.705840,-15.426380
cluster_169.txt,3.851632,0.025200,,convex,-10.832310,13.722810,-15.420110
cluster_17.txt,31.129587,0.063951,,convex,-11.402010,13.624360,-15.381220
cluster_170.txt,0.484944,0.011470,,convex,-10.810480,13.765230,-15.434490
cluster_171.txt,4.806308,0.032860,,convex,-10.780970,13.765680,-15.411760
cluster_172.txt,2.403609,0.021721,,convex,-10.745270,13.767640,-15.425590
cluster_173.txt,2.019853,0.018240,,convex,-10.829290,13.818350,-15.432440
cluster_174.txt,1.078129,0.009200,,convex,-10.800450,13.829430,-15.440980
cluster_175.txt,0.770759,0.009550,,convex,-10.822330,13.840870,-15.441820
cluster_176.txt,0.408772,0.013270,,convex,-10.757230,13.796110,-15.434030
cluster_177.txt,4.198623,0.032021,,convex,-10.772990,13.879320,-15.421980
cluster_178.txt,0.239073,0.006740,,convex,-10.759410,13.846880,-15.442010
cluster_179.txt,0.052385,0.005180,,convex,-10.728480,13.830150,-15.439790
cluster_18.txt,3.271829,0.023860,,convex,-11.311400,13.558990,-15.417630
cluster_180.txt,20.489449,0.064850,,convex,-10.697600,13.857600,-15.387020
cluster_181.txt,0.417166,0.004770,,convex,-11.099780,13.987060,-15.452990
cluster_182.txt,1.171557,0.009970,,convex,-11.200230,13.891900,-15.440690
cluster_183.txt,3.498787,0.024590,,convex,-11.155370,13.892970,-15.425160
cluster_184.txt,10.960227,0.039980,,convex,-11.186680,13.923140,-15.413900
cluster_185.txt,3.418287,0.026360,,convex,-11.148110,13.946370,-15.428950
cluster_186.txt,0.629321,0.007950,,convex,-11.081660,13.889210,-15.443640
cluster_187.txt,1.584302,0.018330,,convex,-11.110360,13.919240,-15.433380
cluster_188.txt,5.032956,0.026530,,convex,-11.080690,13.945060,-15.427470
cluster_189.txt,2.732448,0.025690,,convex,-11.207270,13.969350,-15.427480
cluster_19.txt,5.986328,0.033230,,convex,-11.267410,13.540770,-15.404290
cluster_190.txt,0.788996,0.010930,,convex,-11.152250,13.996670,-15.444940
cluster_191.txt,5.672103,0.038119,,convex,-11.209570,14.021680,-15.418700
cluster_192.txt,3.054372,0.024320,,convex,-11.163390,14.038210,-15.431150
cluster_193.txt,1.444209,0.011800,,convex,-11.125090,14.015160,-15.444850
cluster_194.txt,0.232116,0.005610,,convex,-11.042620,14.032980,-15.452080
cluster_195.txt,0.700665,0.008261,,convex,-11.036430,13.900140,-15.440780
cluster_196.txt,0.585149,0.007660,,convex,-11.053430,13.927170,-15.444170
cluster_197.txt,0.768004,0.011869,,convex,-11.003920,14.025220,-15.442660
cluster_198.txt,45.653007,0.096041,,convex,-10.878260,14.006650,-15.360680
cluster_199.txt,0.865909,0.014390,,convex,-10.936000,14.024580,-15.437800
cluster_2.txt,0.967387,0.007830,,convex,-11.676990,13.739610,-15.434080
cluster_20.txt,6.014489,0.029130,,convex,-11.224430,13.563040,-15.411010
cluster_200.txt,3.859444,0.026440,,convex,-11.205880,14.061150,-15.432120
cluster_201.txt,1.562953,0.010650,,convex,-11.170490,14.069090,-15.448270
cluster_202.txt,0.631150,0.007020,,convex,-11.223870,14.100370,-15.453680
cluster_203.txt,1.148823,0.010710,,convex,-11.189430,14.092180,-15.447730
cluster_204.txt,1.023714,0.010790,,convex,-11.134630,14.056680,-15.447210
cluster_205.txt,2.118782,0.009490,,convex,-11.100850,14.074630,-15.451530
cluster_206.txt,0.928998,0.010060,,convex,-11.143860,14.123530,-15.449140
cluster_207.txt,3.885258,0.027170,,convex,-11.117320,14.119560,-15.429940
cluster_208.txt,2.225290,0.018200,,convex,-11.081780,14.115630,-15.439910
cluster_209.txt,1.518001,0.010850,,convex,-11.055650,14.082660,-15.448810
cluster_21.txt,0.793334,0.008190,,convex,-11.271660,13.608560,-15.433340
cluster_210.txt,0.723330,0.010360,,convex,-11.186570,14.145850,-15.450920
cluster_211.txt,4.230135,0.023089,,convex,-11.188050,14.202610,-15.438300
cluster_212.txt,3.087609,0.021840,,convex,-11.070500,14.149040,-15.438620
cluster_213.txt,0.215454,0.004590,,convex,-11.157060,14.100190,-15.451610
cluster_214.txt,11.103922,0.055950,,convex,-11.139980,14.084220,-15.399770
cluster_215.txt,1.757748,0.020090,,convex,-11.119710,14.178030,-15.436600
cluster_216.txt,2.973407,0.026239,,convex,-11.120740,14.208780,-15.429770
cluster_217.txt,2.603780,0.027020,,convex,-11.074110,14.202560,-15.426760
cluster_218.txt,4.286362,0.028979,,convex,-10.950520,14.121280,-15.430120
cluster_219.txt,5.315335,0.038760,,convex,-11.001130,14.176400,-15.419470
cluster_22.txt,3.595806,0.021600,,convex,-11.233950,13.610210,-15.419770
cluster_220.txt,0.137630,0.005640,,convex,-10.985220,14.156840,-15.453700
cluster_221.txt,2.478026,0.018350,,convex,-11.034650,14.183140,-15.444790
cluster_222.txt,0.669180,0.010820,,convex,-10.987410,14.186240,-15.448560
cluster_223.txt,3.202066,0.027980,,convex,-10.959240,14.137690,-15.430050
cluster_224.txt,1.114751,0.014970,,convex,-10.935180,14.178410,-15.444250
cluster_225.txt,0.244458,0.005620,,convex,-11.037180,14.130180,-15.449530
cluster_226.txt,4.187012,0.032830,,convex,-11.006250,14.097220,-15.423420
cluster_227.txt,0.549878,0.008591,,convex,-11.014330,14.117790,-15.445990
cluster_228.txt,2.594950,0.020781,,convex,-10.921990,14.069520,-15.432960
cluster_229.txt,2.467268,0.023380,,convex,-11.031670,14.151710,-15.428200
cluster_23.txt,10.053946,0.039240,,convex,-11.386830,13.680600,-15.408900
cluster_230.txt,0.610428,0.008750,,convex,-11.001450,14.139810,-15.447440
cluster_231.txt,4.234653,0.040840,,convex,-11.051960,14.185090,-15.411340
cluster_232.txt,0.682929,0.019870,,convex,-10.911720,14.195610,-15.435720
cluster_233.txt,0.735393,0.018530,,convex,-10.899220,14.201600,-15.436050
cluster_234.txt,5.348098,0.039330,,convex,-10.747520,13.944190,-15.418540
cluster_235.txt,3.506694,0.030470,,convex,-10.862360,14.049210,-15.427800
cluster_236.txt,6.214962,0.030419,,convex,-10.730650,14.005530,-15.429240
cluster_237.txt,4.566704,0.021609,,convex,-10.847710,13.904540,-15.431770
cluster_238.txt,2.146220,0.017660,,convex,-10.812400,13.879310,-15.438370
cluster_239.txt,1.953294,0.018170,,convex,-10.818510,13.903500,-15.435920
cluster_24.txt,0.831124,0.007170,,convex,-11.300840,13.637780,-15.434470
cluster_240.txt,1.114040,0.012050,,convex,-10.738810,13.906860,-15.441370
cluster_241.txt,3.273099,0.023291,,convex,-10.816390,14.048770,-15.430650
cluster_242.txt,10.236943,0.044120,,convex,-10.784150,14.014270,-15.412700
cluster_243.txt,0.857186,0.013531,,convex,-10.651340,13.926240,-15.444550
cluster_244.txt,1.497692,0.021540,,convex,-10.656470,13.958100,-15.435950
cluster_245.txt,0.540455,0.010170,,convex,-10.707850,14.021170,-15.452360
cluster_246.txt,0.873823,0.012090,,convex,-10.683600,14.032210,-15.446200
cluster_247.txt,2.197308,0.012980,,convex,-10.626770,14.007290,-15.445870
cluster_248.txt,2.404448,0.028730,,convex,-10.625300,13.948040,-15.424760
cluster_249.txt,2.736868,0.016109,,convex,-10.611920,14.041960,-15.439180
cluster_25.txt,4.545606,0.030100,,convex,-11.262310,13.692450,-15.412900
cluster_250.txt,3.478026,0.031560,,convex,-10.579200,14.034720,-15.421410
cluster_251.txt,2.474201,0.031680,,convex,-10.797840,14.067100,-15.424680
cluster_252.txt,1.775868,0.020000,,convex,-10.731820,14.051260,-15.435760
cluster_253.txt,3.068581,0.025180,,convex,-10.753360,14.097310,-15.427420
cluster_254.txt,5.192888,0.037109,,convex,-10.756340,14.137520,-15.417610
cluster_255.txt,2.102993,0.028530,,convex,-10.856710,14.194810,-15.423490
cluster_256.txt,0.600754,0.010650,,convex,-10.816270,14.196380,-15.444930
cluster_257.txt,0.531611,0.011350,,convex,-10.789400,14.152270,-15.442930
cluster_258.txt,4.959188,0.026880,,convex,-10.710860,14.147880,-15.428410
cluster_259.txt,0.897624,0.018820,,convex,-10.727980,14.153930,-15.435480
cluster_26.txt,0.837172,0.007990,,convex,-11.570820,13.701240,-15.438720
cluster_260.txt,1.069652,0.016670,,convex,-10.796410,14.212770,-15.436870
cluster_261.txt,2.846708,0.017970,,convex,-10.777030,14.220580,-15.435580
cluster_262.txt,0.131000,0.004740,,convex,-10.733870,14.175700,-15.446060
cluster_263.txt,1.497187,0.029329,,convex,-10.747840,14.196940,-15.419830
cluster_264.txt,1.834998,0.026620,,convex,-10.708490,14.194140,-15.424120
cluster_265.txt,0.485766,0.011431,,convex,-10.596940,14.183380,-15.445950
cluster_266.txt,4.701552,0.045910,,convex,-10.672910,14.079320,-15.409240
cluster_267.txt,0.900235,0.009470,,convex,-10.616730,14.074220,-15.444440
cluster_268.txt,1.640423,0.016709,,convex,-10.616460,14.105790,-15.437450
cluster_269.txt,2.779253,0.027460,,convex,-10.565950,14.105280,-15.427420
cluster_27.txt,7.519822,0.037360,,convex,-11.529330,13.752280,-15.410060
cluster_270.txt,0.181541,0.005890,,convex,-10.679260,14.131640,-15.449990
cluster_271.txt,3.685916,0.054470,,convex,-10.683680,14.176660,-15.397540
cluster_272.txt,0.600865,0.018140,,convex,-10.672620,14.145510,-15.434640
cluster_273.txt,4.030575,0.031000,,convex,-10.629050,14.136730,-15.422810
cluster_274.txt,0.482397,0.018331,,convex,-10.649010,14.164780,-15.427730
cluster_275.txt,2.836195,0.022500,,convex,-10.662040,14.192090,-15.427660
cluster_276.txt,0.792706,0.010030,,convex,-10.693700,14.214390,-15.446180
cluster_277.txt,2.077036,0.015830,,convex,-10.619010,14.178250,-15.438430
cluster_278.txt,1.565778,0.030640,,convex,-10.615310,14.206740,-15.424120
cluster_279.txt,0.455766,0.008530,,convex,-10.571790,14.183160,-15.446350
cluster_28.txt,2.808564,0.013841,,convex,-11.404120,13.744590,-15.432980
cluster_280.txt,3.433953,0.019890,,convex,-11.910320,14.243980,-15.427810
cluster_281.txt,0.884011,0.008980,,convex,-11.873880,14.254920,-15.441690
cluster_282.txt,1.980159,0.012180,,convex,-11.903520,14.286570,-15.438910
cluster_283.txt,47.146058,0.095860,,convex,-11.849720,14.275070,-15.356190
cluster_284.txt,1.967851,0.016510,,convex,-11.793840,14.280020,-15.429150
cluster_285.txt,6.944132,0.035420,,convex,-11.814440,14.293180,-15.416650
cluster_286.txt,1.142264,0.016790,,convex,-11.776500,14.289870,-15.437300
cluster_287.txt,5.134131,0.021959,,convex,-11.867250,14.317800,-15.432180
cluster_288.txt,4.283299,0.017110,,convex,-11.882720,14.380940,-15.437100
cluster_289.txt,4.585579,0.023040,,convex,-11.749260,14.338200,-15.426820
cluster_29.txt,0.782906,0.008281,,convex,-11.470080,13.772690,-15.443890
cluster_290.txt,2.410036,0.019540,,convex,-11.799490,14.380610,-15.429340
cluster_291.txt,1.147626,0.015400,,convex,-11.721480,14.279590,-15.442540
cluster_292.txt,1.352444,0.012120,,convex,-11.617820,14.227840,-15.446670
cluster_293.txt,0.679015,0.007840,,convex,-11.594880,14.235310,-15.453210
cluster_294.txt,1.798697,0.017820,,convex,-11.608400,14.252460,-15.443500
cluster_295.txt,0.100480,0.003799,,convex,-11.577120,14.266810,-15.454660
cluster_296.txt,4.524182,0.027761,,convex,-11.611200,14.296930,-15.430860
cluster_297.txt,2.555519,0.019720,,convex,-11.717840,14.230880,-15.435090
cluster_298.txt,2.336480,0.024119,,convex,-11.673980,14.293220,-15.430350
cluster_299.txt,5.320415,0.025721,,convex,-11.715630,14.336050,-15.426270
cluster_3.txt,4.498287,0.020121,,convex,-11.708560,13.764950,-15.421000
cluster_30.txt,4.657098,0.018920,,convex,-11.530580,13.809720,-15.432340
cluster_300.txt,2.038684,0.023810,,convex,-11.691370,14.319220,-15.429310
cluster_301.txt,5.027745,0.024030,,convex,-11.704330,14.389360,-15.428870
cluster_302.txt,3.334069,0.027940,,convex,-11.660440,14.351260,-15.424770
cluster_303.txt,3.055842,0.014480,,convex,-11.620170,14.330870,-15.440710
cluster_304.txt,1.460423,0.018470,,convex,-11.618540,14.358950,-15.436740
cluster_305.txt,13.742133,0.034580,,convex,-11.863070,14.437550,-15.416220
cluster_306.txt,0.635783,0.014830,,convex,-11.819920,14.408150,-15.435340
cluster_307.txt,2.702119,0.021520,,convex,-11.809980,14.431920,-15.429030
cluster_308.txt,0.635748,0.015870,,convex,-11.792290,14.453000,-15.432820
cluster_309.txt,1.240291,0.022290,,convex,-11.782650,14.484330,-15.425910
cluster_31.txt,0.418468,0.006870,,convex,-11.546350,13.842980,-15.441470
cluster_310.txt,1.109192,0.022200,,convex,-11.786190,14.516360,-15.426070
cluster_311.txt,5.049318,0.039850,,convex,-11.757580,14.509670,-15.408910
cluster_312.txt,0.121175,0.005990,,convex,-11.824990,14.528900,-15.447540
cluster_313.txt,1.795320,0.022039,,convex,-11.823740,14.549740,-15.426130
cluster_314.txt,0.667363,0.016900,,convex,-11.792790,14.542950,-15.433330
cluster_315.txt,2.325312,0.017100,,convex,-11.766010,14.544690,-15.432420
cluster_316.txt,10.927226,0.059461,,convex,-11.781230,14.555650,-15.389790
cluster_317.txt,3.452540,0.035009,,convex,-11.647960,14.495340,-15.422590
cluster_318.txt,0.940647,0.011621,,convex,-11.677190,14.397380,-15.441930
cluster_319.txt,1.369110,0.015010,,convex,-11.714050,14.473850,-15.440980
cluster_32.txt,8.429057,0.041420,,convex,-11.561380,13.863480,-15.407730
cluster_320.txt,0.396995,0.007540,,convex,-11.639780,14.402810,-15.446780
cluster_321.txt,0.871423,0.013610,,convex,-11.601660,14.439570,-15.442770
cluster_322.txt,1.274612,0.018060,,convex,-11.596930,14.465140,-15.435560
cluster_323.txt,0.051222,0.003680,,convex,-11.747860,14.497450,-15.446410
cluster_324.txt,1.071633,0.027180,,convex,-11.730900,14.520160,-15.423290
cluster_325.txt,11.773904,0.078130,,convex,-11.717900,14.541190,-15.374600
cluster_326.txt,0.674516,0.011821,,convex,-11.681510,14.546860,-15.441030
cluster_327.txt,0.763280,0.013110,,convex,-11.611030,14.498130,-15.439310
cluster_328.txt,4.402420,0.029469,,convex,-11.629150,14.526130,-15.426460
cluster_329.txt,0.508776,0.006630,,convex,-11.559900,14.298020,-15.452850
cluster_33.txt,0.810989,0.008670,,convex,-11.444520,13.808920,-15.441690
cluster_330.txt,3.995240,0.021111,,convex,-11.479410,14.265620,-15.441050
cluster_331.txt,7.832055,0.036180,,convex,-11.441670,14.221680,-15.428590
cluster_332.txt,15.207752,0.077010,,convex,-11.447280,14.312450,-15.382430
cluster_333.txt,6.046595,0.042710,,convex,-11.530270,14.329330,-15.414820
cluster_334.txt,6.185926,0.041140,,convex,-11.472540,14.324740,-15.417260
cluster_335.txt,2.628296,0.021280,,convex,-11.403210,14.307620,-15.441830
cluster_336.txt,5.180581,0.024310,,convex,-11.489110,14.343590,-15.436000
cluster_337.txt,0.816942,0.013419,,convex,-11.469290,14.357230,-15.444860
cluster_338.txt,3.402000,0.021070,,convex,-11.403000,14.343320,-15.438820
cluster_339.txt,0.917135,0.010190,,convex,-11.526170,14.382700,-15.446080
cluster_34.txt,13.505630,0.054370,,convex,-11.450340,13.840300,-15.398960
cluster_340.txt,4.639673,0.034170,,convex,-11.432330,14.334120,-15.422810
cluster_341.txt,7.991326,0.027620,,convex,-11.436210,14.387730,-15.430540
cluster_342.txt,4.898254,0.022619,,convex,-11.401680,14.283170,-15.441590
cluster_343.txt,1.126501,0.013021,,convex,-11.320700,14.263390,-15.452990
cluster_344.txt,1.590694,0.018140,,convex,-11.318830,14.245560,-15.441220
cluster_345.txt,2.476635,0.022099,,convex,-11.246450,14.251030,-15.439760
cluster_346.txt,2.321959,0.017600,,convex,-11.279240,14.267890,-15.445420
cluster_347.txt,3.013847,0.034690,,convex,-11.306650,14.280340,-15.426730
cluster_348.txt,1.985998,0.021690,,convex,-11.232800,14.267800,-15.440490
cluster_349.txt,0.889134,0.013580,,convex,-11.363720,14.342730,-15.446090
cluster_35.txt,2.866044,0.016170,,convex,-11.352270,13.754520,-15.433770
cluster_350.txt,2.372931,0.014080,,convex,-11.330570,14.335700,-15.452240
cluster_351.txt,2.672031,0.031731,,convex,-11.315600,14.367200,-15.425960
cluster_352.txt,1.831186,0.014820,,convex,-11.299040,14.331580,-15.445380
cluster_353.txt,0.554620,0.010389,,convex,-11.277330,14.321610,-15.449780
cluster_354.txt,0.154815,0.005080,,convex,-11.265020,14.302070,-15.455990
cluster_355.txt,0.398442,0.009020,,convex,-11.233590,14.322610,-15.449280
cluster_356.txt,3.015777,0.029819,,convex,-11.258190,14.359500,-15.427940
cluster_357.txt,3.381679,0.029280,,convex,-11.379850,14.363870,-15.427310
cluster_358.txt,0.445748,0.010990,,convex,-11.289260,14.350390,-15.443300
cluster_359.txt,0.259020,0.006120,,convex,-11.308840,14.384320,-15.447560
cluster_36.txt,2.137958,0.021359,,convex,-11.311640,13.712820,-15.426360
cluster_360.txt,2.125758,0.021730,,convex,-11.550550,14.423790,-15.437320
cluster_361.txt,0.861362,0.011061,,convex,-11.476380,14.400080,-15.448830
cluster_362.txt,9.935841,0.034010,,convex,-11.460490,14.425090,-15.423670
cluster_363.txt,0.818174,0.013269,,convex,-11.411270,14.426800,-15.445150
cluster_364.txt,0.745997,0.014501,,convex,-11.418590,14.463070,-15.439380
cluster_365.txt,2.732890,0.023470,,convex,-11.568130,14.503100,-15.430570
cluster_366.txt,1.948184,0.019790,,convex,-11.492300,14.503070,-15.429490
cluster_367.txt,1.547330,0.014170,,convex,-11.570960,14.540600,-15.442760
cluster_368.txt,0.699608,0.010790,,convex,-11.478970,14.492940,-15.439040
cluster_369.txt,0.427597,0.011310,,convex,-11.467970,14.506680,-15.439990
cluster_37.txt,0.456455,0.006110,,convex,-11.287200,13.709250,-15.437970
cluster_370.txt,0.148791,0.007060,,convex,-11.446320,14.493220,-15.445810
cluster_371.txt,0.475035,0.009680,,convex,-11.430940,14.519160,-15.440210
cluster_372.txt,0.976180,0.013600,,convex,-11.411620,14.533760,-15.438980
cluster_373.txt,5.664325,0.033370,,convex,-11.271840,14.407770,-15.424600
cluster_374.txt,0.870650,0.013990,,convex,-11.385060,14.389840,-15.442300
cluster_375.txt,0.825061,0.012290,,convex,-11.386310,14.432640,-15.442160
cluster_376.txt,3.052203,0.025640,,convex,-11.351400,14.396000,-15.429530
cluster_377.txt,0.575471,0.009770,,convex,-11.397590,14.445690,-15.445430
cluster_378.txt,3.574630,0.038691,,convex,-11.362780,14.455000,-15.414960
cluster_379.txt,0.903539,0.014660,,convex,-11.341530,14.440120,-15.441000
cluster_38.txt,5.418118,0.035200,,convex,-11.273300,13.749710,-15.409830
cluster_380.txt,0.044698,0.004810,,convex,-11.322180,14.441690,-15.444930
cluster_381.txt,12.804471,0.068020,,convex,-11.336140,14.477560,-15.381220
cluster_382.txt,0.315495,0.008340,,convex,-11.298340,14.415160,-15.446140
cluster_383.txt,0.340321,0.008600,,convex,-11.271420,14.421290,-15.448000
cluster_384.txt,0.195329,0.007160,,convex,-11.306400,14.441620,-15.443780
cluster_385.txt,0.114235,0.004379,,convex,-11.289270,14.469640,-15.446470
cluster_386.txt,0.503062,0.005300,,convex,-11.252580,14.467250,-15.447360
cluster_387.txt,0.878945,0.010650,,convex,-11.364650,14.501990,-15.445340
cluster_388.txt,0.995050,0.018860,,convex,-11.321310,14.507290,-15.432340
cluster_389.txt,0.855936,0.012361,,convex,-11.388170,14.521500,-15.442570
cluster_39.txt,0.996543,0.011370,,convex,-11.251900,13.732830,-15.432780
cluster_390.txt,1.969181,0.023290,,convex,-11.365220,14.517730,-15.427920
cluster_391.txt,0.484025,0.015360,,convex,-11.380270,14.557900,-15.433780
cluster_392.txt,0.831314,0.016970,,convex,-11.299590,14.518840,-15.437230
cluster_393.txt,2.565231,0.037520,,convex,-11.288350,14.504190,-15.416460
cluster_394.txt,0.057725,0.002439,,convex,-11.264920,14.493460,-15.450300
cluster_395.txt,0.198325,0.004890,,convex,-11.244950,14.496800,-15.448970
cluster_396.txt,0.327723,0.006419,,convex,-11.280500,14.518860,-15.448340
cluster_397.txt,2.307762,0.024671,,convex,-11.294710,14.550830,-15.430630
cluster_398.txt,0.046416,0.004001,,convex,-11.239260,14.524520,-15.450600
cluster_399.txt,0.614857,0.012640,,convex,-11.776610,14.603110,-15.434990
cluster_4.txt,1.677018,0.019130,,convex,-11.625040,13.733770,-15.424490
cluster_40.txt,3.295837,0.018450,,convex,-11.372100,13.827030,-15.431880
cluster_400.txt,9.530291,0.038000,,convex,-11.751040,14.627780,-15.412070
cluster_401.txt,0.656183,0.010040,,convex,-11.640500,14.563070,-15.449980
cluster_402.txt,4.477690,0.027619,,convex,-11.736260,14.568410,-15.425000
cluster_403.txt,1.407905,0.013290,,convex,-11.695980,14.561840,-15.437420
cluster_404.txt,0.931781,0.010480,,convex,-11.687620,14.632370,-15.440910
cluster_405.txt,3.372638,0.033730,,convex,-11.662070,14.634170,-15.413860
cluster_406.txt,4.067715,0.028760,,convex,-11.703950,14.682660,-15.425310
cluster_407.txt,7.645855,0.048210,,convex,-11.675620,14.703220,-15.408520
cluster_408.txt,10.907496,0.059549,,convex,-11.578530,14.712210,-15.396260
cluster_409.txt,0.434304,0.007960,,convex,-11.608900,14.760720,-15.441910
cluster_41.txt,1.142920,0.010100,,convex,-11.339900,13.823480,-15.440200
