Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_175.txt,1.982532,0.015810,,convex,-2.902580,39.751438,-2.029490
cluster_176.txt,0.637281,0.008800,,convex,-2.821540,39.715279,-2.035760
cluster_177.txt,0.579347,0.009180,,convex,-2.815310,39.741230,-2.034420
cluster_178.txt,1.109127,0.007290,,convex,-2.857010,39.790169,-2.038670
cluster_179.txt,1.381764,0.011070,,convex,-2.827030,39.768459,-2.033740
cluster_18.txt,0.732631,0.009160,,convex,-2.713440,39.205978,-2.060050
cluster_180.txt,9.042989,0.031090,,convex,-2.789640,39.629139,-2.019700
cluster_181.txt,2.282442,0.021040,,convex,-2.783900,39.580219,-2.032730
cluster_182.txt,7.841073,0.067250,,convex,-2.803040,39.661480,-1.976150
cluster_183.txt,1.111627,0.010460,,convex,-2.736890,39.633759,-2.040600
cluster_184.txt,1.560233,0.017430,,convex,-2.715920,39.575199,-2.035460
cluster_185.txt,3.908092,0.030600,,convex,-2.704020,39.639179,-2.017570
cluster_186.txt,0.931564,0.016480,,convex,-2.761950,39.658360,-2.031250
cluster_187.txt,0.065744,0.009780,,convex,-2.760480,39.657532,-2.021110
cluster_188.txt,0.596811,0.013390,,convex,-2.644140,39.608688,-2.038170
cluster_189.txt,1.189593,0.014480,,convex,-2.609610,39.558201,-2.033740
cluster_19.txt,0.417037,0.008390,,convex,-2.649860,39.245972,-2.052620
cluster_190.txt,0.739568,0.011700,,convex,-2.604420,39.585339,-2.038470
cluster_191.txt,0.770246,0.005820,,convex,-2.657430,39.637539,-2.048420
cluster_192.txt,2.260215,0.028360,,convex,-2.607750,39.646999,-2.018760
cluster_193.txt,1.651922,0.015100,,convex,-2.589850,39.612358,-2.038500
cluster_194.txt,0.801638,0.009520,,convex,-2.768900,39.696049,-2.037850
cluster_195.txt,5.214438,0.020580,,convex,-2.750910,39.749599,-2.020590
cluster_196.txt,0.430623,0.012770,,convex,-2.724060,39.678329,-2.032180
cluster_197.txt,0.193119,0.012530,,convex,-2.698680,39.700531,-2.029570
cluster_198.txt,0.501605,0.007930,,convex,-2.665920,39.671051,-2.044950
cluster_199.txt,3.108572,0.018140,,convex,-2.643960,39.742222,-2.018400
cluster_2.txt,8.778006,0.032560,,convex,-2.843540,39.258831,-2.029740
cluster_20.txt,0.291373,0.007840,,convex,-2.694900,39.255600,-2.058740
cluster_200.txt,0.270406,0.005340,,convex,-2.684110,39.781689,-2.033350
cluster_201.txt,0.632482,0.010570,,convex,-2.667700,39.753559,-2.027810
cluster_202.txt,0.406557,0.010530,,convex,-2.635950,39.760792,-2.024990
cluster_203.txt,0.696628,0.012870,,convex,-2.628670,39.698761,-2.023840
cluster_204.txt,1.265900,0.017840,,convex,-2.588500,39.700432,-2.018970
cluster_205.txt,0.698722,0.007560,,convex,-2.564360,39.331089,-2.047410
cluster_206.txt,2.052978,0.015900,,convex,-2.516380,39.372421,-2.032020
cluster_207.txt,0.152516,0.009240,,convex,-2.533210,39.402351,-2.040070
cluster_208.txt,0.189549,0.007620,,convex,-2.506340,39.317108,-2.042920
cluster_209.txt,0.171557,0.006790,,convex,-2.510430,39.391071,-2.039600
cluster_21.txt,0.441101,0.007450,,convex,-2.653380,39.282211,-2.050500
cluster_210.txt,0.492245,0.012110,,convex,-2.493790,39.388699,-2.035810
cluster_211.txt,0.539453,0.010520,,convex,-2.446630,39.308552,-2.041080
cluster_212.txt,0.461610,0.008220,,convex,-2.445920,39.341679,-2.040080
cluster_213.txt,1.501133,0.017440,,convex,-2.440090,39.401440,-2.027820
cluster_214.txt,0.977057,0.021420,,convex,-2.388000,39.340160,-2.026300
cluster_215.txt,0.153556,0.009310,,convex,-2.368200,39.323540,-2.031770
cluster_216.txt,0.132455,0.005970,,convex,-2.403170,39.357670,-2.040460
cluster_217.txt,1.580799,0.011220,,convex,-2.369140,39.374920,-2.034950
cluster_218.txt,0.839751,0.013000,,convex,-2.342910,39.425991,-2.030660
cluster_219.txt,1.249328,0.011710,,convex,-2.545630,39.444771,-2.036150
cluster_22.txt,0.345651,0.005830,,convex,-2.609720,39.264450,-2.052970
cluster_220.txt,4.474981,0.033450,,convex,-2.559130,39.539860,-2.009240
cluster_221.txt,0.657464,0.012150,,convex,-2.493830,39.444489,-2.037340
cluster_222.txt,1.303098,0.028250,,convex,-2.462410,39.445091,-2.018480
cluster_223.txt,0.480983,0.021140,,convex,-2.483350,39.428379,-2.020090
cluster_224.txt,0.320269,0.008800,,convex,-2.536860,39.482510,-2.035300
cluster_225.txt,0.532764,0.009860,,convex,-2.509040,39.491150,-2.037000
cluster_226.txt,0.184808,0.006990,,convex,-2.475200,39.536789,-2.035780
cluster_227.txt,1.886449,0.024580,,convex,-2.450040,39.510769,-2.017920
cluster_228.txt,0.412776,0.012750,,convex,-2.528180,39.524391,-2.030070
cluster_229.txt,0.570766,0.006970,,convex,-2.393690,39.491192,-2.039450
cluster_23.txt,1.442427,0.015360,,convex,-2.570890,39.251709,-2.039640
cluster_230.txt,3.058701,0.026050,,convex,-2.383380,39.457500,-2.025810
cluster_231.txt,0.472174,0.010660,,convex,-2.410650,39.435791,-2.029600
cluster_232.txt,2.494656,0.019360,,convex,-2.428780,39.526951,-2.025980
cluster_233.txt,0.815419,0.012090,,convex,-2.371300,39.469742,-2.036840
cluster_234.txt,1.164025,0.015620,,convex,-2.370440,39.511608,-2.023450
cluster_235.txt,0.615282,0.021310,,convex,-2.347660,39.485840,-2.015900
cluster_236.txt,0.303009,0.008910,,convex,-2.312780,39.373852,-2.035720
cluster_237.txt,0.111130,0.007110,,convex,-2.279570,39.343262,-2.035910
cluster_238.txt,3.925507,0.022610,,convex,-2.292290,39.405529,-2.024610
cluster_239.txt,0.379846,0.014240,,convex,-2.280670,39.422562,-2.026650
cluster_24.txt,0.078109,0.003040,,convex,-2.628940,39.297649,-2.054470
cluster_240.txt,6.818139,0.027620,,convex,-2.240640,39.358051,-2.017210
cluster_241.txt,0.436677,0.014010,,convex,-2.231170,39.324299,-2.025080
cluster_242.txt,0.141331,0.012720,,convex,-2.259040,39.413090,-2.031050
cluster_243.txt,0.850998,0.025440,,convex,-2.247660,39.387218,-2.014440
cluster_244.txt,1.669111,0.019590,,convex,-2.192680,39.326389,-2.027860
cluster_245.txt,0.550004,0.017150,,convex,-2.180240,39.319641,-2.030220
cluster_246.txt,0.219404,0.005080,,convex,-2.140740,39.340809,-2.047360
cluster_247.txt,0.097683,0.009280,,convex,-2.204380,39.360958,-2.030190
cluster_248.txt,1.382826,0.011470,,convex,-2.168530,39.408329,-2.040810
