X,Y,Z
0.0258799940348,-0.561269938946,-1.21635997295
0.0690900087357,-0.578589975834,-1.2078499794
0.107299998403,-0.398589998484,-1.1971000433
0.161459997296,-0.465359985828,-1.19262003899
0.253989994526,-0.297459989786,-1.18060994148
-0.323550030589,-0.14729000628,-1.21815001965
-0.379969999194,-0.120680004358,-1.21491003036
-0.101649984717,-0.172820001841,-1.21248996258
-0.142689988017,-0.235789984465,-1.20343995094
-0.239320024848,-0.000199999660254,-1.20148003101
-0.185940012336,0.0111800003797,-1.21677005291
-0.027089998126,-0.290989995003,-1.21712994576
0.125,-0.642749965191,-1.20551002026
0.0101200044155,-0.296160012484,-1.21185994148
0.031300008297,-0.157159999013,-1.19701004028
0.0394899994135,-0.231150001287,-1.19327998161
-0.0499300211668,-0.00775999948382,-1.21887004375
0.00586000084877,-0.0992099940777,-1.22924995422
0.158370003104,0.0244100000709,-1.19778001308
0.245159998536,0.0208800006658,-1.21911001205
0.410180002451,-0.592740058899,-1.20205998421
0.380529999733,-0.519169986248,-1.19486999512
0.397300004959,-0.407449990511,-1.18455994129
0.150209993124,-0.532329976559,-1.19309997559
0.489030003548,-0.35585001111,-1.21175003052
0.488750010729,-0.3339599967,-1.19971001148
0.563850000501,-0.442030012608,-1.19755995274
0.690419986844,-0.401639997959,-1.23029994965
0.377249985933,-0.315079987049,-1.19273996353
0.26265001297,-0.221970006824,-1.23357999325
0.396310001612,-0.16807000339,-1.14772999287
0.419369995594,-0.287530004978,-1.20161998272
0.444000005722,-0.0797199979424,-1.20547997952
0.453990012407,-0.0525500029325,-1.19432997704
0.132670000196,-0.531630039215,-1.21217000484
0.477840006351,-0.117300003767,-1.20835995674
0.483079999685,-0.0580300018191,-1.1983499527
0.490009993315,0.00231000036001,-1.15781998634
0.577009990811,-0.0926499962807,-1.1815199852
0.556330040097,0.0373600013554,-1.20729994774
0.668590024114,-0.308389991522,-1.19536995888
0.62607999146,-0.289779990911,-1.22561001778
0.675830021501,-0.272430002689,-1.1921800375
0.712730064988,-0.198579996824,-1.20647001266
0.769589975476,-0.269340008497,-1.1926599741
0.170440003276,-0.589259982109,-1.23625004292
0.831610098481,-0.17227999866,-1.1852799654
0.651799991727,-0.0297599993646,-1.19199001789
0.757020011544,-0.0436300039291,-1.19880998135
0.874149993062,-0.0381899997592,-1.20238995552
0.868239954114,-0.106969997287,-1.19544005394
0.769509986043,-0.017349999398,-1.21291005611
0.868100002408,-0.0130999982357,-1.18190002441
-0.329150006175,0.147829994559,-1.23294997215
-0.390229985118,0.197359994054,-1.23388004303
-0.252390012145,0.321700006723,-1.22127997875
0.167309999466,-0.586940050125,-1.22229003906
-0.199590012431,0.0297999996692,-1.20543003082
-0.0806799978018,0.10937000066,-1.2285399437
0.0366799980402,0.0426600016654,-1.2241499424
0.035410001874,0.0947099998593,-1.21188998222
0.141350001097,0.169499993324,-1.23022997379
0.105970010161,0.165720000863,-1.21198999882
0.173720002174,0.121840000153,-1.21367001534
0.207100003958,0.110150001943,-1.20030999184
0.0456099957228,0.268660008907,-1.20148003101
-0.00406001508236,0.322510004044,-1.20712995529
0.171120002866,-0.641650080681,-1.20785999298
0.189879998565,0.246399998665,-1.21569001675
-0.244890019298,0.419120013714,-1.21808004379
-0.067170009017,0.446799993515,-1.21832001209
0.0168199986219,0.357969999313,-1.22169005871
0.0525999963284,0.513870000839,-1.21732997894
0.0506699979305,0.630690038204,-1.20826005936
0.157800003886,0.491329997778,-1.22488999367
0.173559993505,0.60603004694,-1.22500002384
0.18762999773,0.659380018711,-1.20588004589
0.314200013876,0.00958999991417,-1.23163998127
0.00620999932289,-0.431580007076,-1.20580005646
0.363389998674,0.101580001414,-1.18815994263
0.449910014868,0.110140003264,-1.20762002468
0.514320030808,0.0794899985194,-1.19087004662
0.29618999362,0.20909999311,-1.20240998268
0.337610006332,0.232620000839,-1.1877900362
0.391350001097,0.326490014791,-1.19731998444
0.423570007086,0.265909999609,-1.22564995289
0.502399995923,0.313210010529,-1.21354997158
0.536780014634,0.218979999423,-1.21607995033
0.550530031323,0.272630006075,-1.19427001476
-0.013500019908,-0.404929995537,-1.18007004261
0.820040002465,0.133349999785,-1.2122900486
0.590640023351,0.129820004106,-1.20474994183
0.788640037179,0.01408000011,-1.21352994442
0.696250036359,0.151999995112,-1.21395003796
0.676710024476,0.155460000038,-1.21305000782
0.251529991627,0.374119997025,-1.19850003719
