X,Y,Z
-13.7085103989,23.8516101837,10.3465595245
-13.7669897079,23.886100769,10.3516397476
-13.7265901566,23.8801593781,10.3472900391
-13.7870702744,24.0055904388,10.3463096619
-13.6943101883,23.9385795593,10.3536901474
-13.3349199295,23.0809993744,10.3411903381
-13.7260198593,23.9868297577,10.3489599228
-13.6810598373,23.9983100891,10.3464803696
-13.6536903381,23.6713695526,10.3693399429
-13.629070282,23.6886901855,10.3632497787
-13.5968103409,23.6609992981,10.3655195236
-13.6624898911,23.6909599304,10.34416008
-13.6314601898,23.7391490936,10.3802404404
-13.5607995987,23.6618404388,10.3535003662
-13.5610599518,23.6988697052,10.3477296829
-13.6360998154,23.7968597412,10.3706197739
-13.6589899063,23.1487197876,10.3530197144
-13.6178703308,23.8014507294,10.3754396439
-13.5256500244,23.7865104675,10.3708696365
-13.5376300812,23.7436695099,10.326259613
-13.5430002213,23.8235607147,10.3396997452
-13.4956703186,23.8139591217,10.3561201096
-13.4919395447,23.6676292419,10.3599700928
-13.4785804749,23.6909103394,10.3397397995
-13.4297103882,23.6875896454,10.3335504532
-13.425160408,23.6665706635,10.3309898376
-13.4566202164,23.7290706635,10.3312301636
-13.6150302887,23.1730194092,10.3412599564
-13.4289798737,23.7288398743,10.345000267
-13.3796195984,23.6796092987,10.3585596085
-13.3552303314,23.7330093384,10.358499527
-13.3174800873,23.7202301025,10.328209877
-13.3217697144,23.7467002869,10.3338804245
-13.4282398224,23.7530593872,10.3485298157
-13.4146499634,23.7871704102,10.33452034
-13.3908700943,23.753780365,10.3608999252
-13.3906497955,23.7965202332,10.3492603302
-13.340379715,23.7846298218,10.3326702118
-13.5410900116,23.1039390564,10.3346595764
-13.361749649,23.8298797607,10.3709201813
-13.3476400375,23.8133792877,10.3427600861
-13.3204803467,23.8213005066,10.3382701874
-13.6706399918,23.8423995972,10.3374996185
-13.5790901184,23.8418292999,10.3637895584
-13.5285396576,23.8722190857,10.3525104523
-13.5084896088,23.8670291901,10.3425703049
-13.49477005,23.9051609039,10.3442001343
-13.662899971,23.9539699554,10.3401603699
-13.5911998749,23.9858703613,10.3580503464
-13.4972696304,23.1559391022,10.3425502777
-13.5551996231,23.9337596893,10.3705501556
-13.5029001236,23.9507408142,10.360619545
-13.4650697708,23.8614692688,10.3278799057
-13.4237098694,23.8525695801,10.3232898712
-13.4093399048,23.8758106232,10.3255901337
-13.348690033,23.8676605225,10.3399801254
-13.3901100159,23.9049301147,10.3356895447
-13.3537998199,23.8969097137,10.3311500549
-13.3191404343,23.9249191284,10.3419303894
-13.4548997879,23.9393291473,10.3300695419
-13.6305904388,23.2142696381,10.3346395493
-13.3401298523,23.9467105865,10.3450698853
-13.8505897522,24.0278701782,10.3549003601
-13.8210096359,24.0408706665,10.3467702866
-13.7725496292,24.0520591736,10.3627099991
-13.7514696121,24.0337696075,10.3609304428
-13.6831197739,24.06291008,10.333609581
-13.6900196075,24.0848903656,10.341340065
-13.755279541,24.1248092651,10.3708295822
-13.6814002991,24.1514701843,10.3645401001
-13.6434497833,24.0535392761,10.3442897797
-13.5996198654,23.1959209442,10.3380002975
-13.5984697342,24.0262908936,10.3362503052
-13.6718702316,24.0884094238,10.3354701996
-13.6526403427,24.1084594727,10.3419399261
-13.5616998672,24.0443897247,10.3315095901
-13.5361299515,24.0215091705,10.3295698166
-13.5672702789,24.1079692841,10.3449401855
-13.5562200546,24.0715293884,10.3346395493
-13.6236000061,24.1841392517,10.3553104401
-13.533490181,24.1316890717,10.3413600922
-13.4925203323,24.0317497253,10.3291902542
-13.5924196243,23.2818698883,10.333029747
-13.4359703064,24.0249595642,10.3323898315
-13.4327297211,24.0782794952,10.331580162
-13.379240036,24.0240707397,10.3487100601
-13.3579597473,24.0363292694,10.3529195786
-13.3135595322,24.0622997284,10.3677101135
-13.3616304398,24.0750904083,10.3334503174
-13.4584999084,24.1410808563,10.3602800369
-13.4203500748,24.1523704529,10.3487596512
-13.4068403244,24.123840332,10.3393802643
-13.4452495575,24.1977100372,10.3662099838
-13.5103597641,23.2051792145,10.3281402588
-13.3772497177,24.1597690582,10.3565702438
-13.306889534,24.1178092957,10.3559103012
-13.3902301788,24.2037906647,10.3436603546
-13.329199791,24.1656208038,10.37403965
-13.5799303055,24.2583694458,10.3507795334
-13.5454797745,24.2504692078,10.3696804047
-13.4979801178,24.2779903412,10.3582201004
-13.4668102264,24.2921295166,10.3547201157
-13.3754901886,24.2570495605,10.3447904587
-13.3806600571,24.2901802063,10.3447303772
-13.8038797379,23.1503791809,10.3651800156
-13.5582103729,23.2483100891,10.3358001709
-13.4031200409,24.3098602295,10.3491697311
-13.4160699844,24.3294696808,10.373749733
-13.3669996262,24.3236503601,10.3641300201
-13.3354101181,24.3151493073,10.3425598145
-13.2759799957,23.6878204346,10.3710298538
-13.2399301529,23.6963291168,10.3449401855
-13.2709102631,23.7452602386,10.3593101501
-13.2083597183,23.66547966,10.3289203644
-13.13463974,23.6696891785,10.341799736
-13.2002401352,23.7047691345,10.342880249
-13.5613803864,23.2740898132,10.326259613
-13.3061199188,23.7623100281,10.3296003342
-13.2788000107,23.8099098206,10.3432197571
-13.2485799789,23.8043994904,10.3362798691
-13.2256603241,23.7927207947,10.3513498306
-13.2006397247,23.7931499481,10.3415699005
-13.2049503326,23.8372192383,10.3590803146
-13.1248502731,23.8334407806,10.3337602615
-13.1087303162,23.7226390839,10.3866901398
-12.9399404526,23.6723899841,10.3738803864
-13.0099697113,23.7151603699,10.4003000259
-13.4673204422,23.1336708069,10.3298301697
-12.9800701141,23.7037792206,10.3396596909
-12.9468698502,23.7129001617,10.3455696106
-12.9508104324,23.7410907745,10.3388595581
-13.1096601486,23.8069095612,10.3379297256
-13.0822200775,23.7977905273,10.3342399597
-13.0086202621,23.8172607422,10.4021100998
-12.9668703079,23.8076095581,10.3492603302
-12.9805498123,23.8402690887,10.3750295639
-13.305390358,23.8831005096,10.3504695892
-13.1786003113,23.8740196228,10.3435297012
-13.4361095428,23.1037807465,10.3277597427
-13.1580495834,23.8375396729,10.3355102539
-13.1794595718,23.9328899384,10.3446702957
-13.2543201447,23.9314308167,10.3706197739
-13.2336597443,23.9345092773,10.3598604202
-13.3070402145,24.0056400299,10.3902902603
-13.2792901993,24.0048294067,10.3306102753
-13.1642303467,23.9662303925,10.3767299652
-13.1262998581,23.9693603516,10.3432998657
-13.1944198608,24.0027008057,10.3603601456
-13.0543203354,23.9085903168,10.3360004425
-13.4633598328,23.1627597809,10.32654953
-12.9511203766,23.9144592285,10.3445901871
-13.0975999832,23.989440918,10.3417100906
-13.002120018,23.9275398254,10.3918800354
-12.9870901108,23.9366092682,10.3829298019
-13.0045099258,23.9833507538,10.3489398956
-13.0001401901,24.0110492706,10.4117097855
-12.8818302155,23.6825199127,10.3797903061
-12.8862104416,23.729259491,10.3514299393
-12.8481397629,23.7336902618,10.3499202728
-12.8354701996,23.7074108124,10.3484802246
-13.4334897995,23.1392803192,10.3475799561
-12.8027896881,23.7254390717,10.367770195
-12.9080400467,23.7492408752,10.3507404327
-12.9084300995,23.8093204498,10.366809845
-12.8657197952,23.8495292664,10.3605804443
-12.8167495728,23.7594394684,10.3761796951
-12.8079595566,23.7761707306,10.3892803192
-12.7480802536,23.7729492188,10.3975601196
-12.8092298508,23.8099002838,10.3723402023
-12.8091697693,23.8191394806,10.361120224
-12.7367401123,23.6816196442,10.3524503708
-13.438750267,23.1809406281,10.3352603912
-12.7479496002,23.729429245,10.342089653
-12.728679657,23.7273197174,10.3392696381
-12.6947803497,23.7315196991,10.3399400711
-12.6820802689,23.7419300079,10.3393096924
-12.6019296646,23.6737003326,10.3367204666
-12.7409200668,23.8029193878,10.3481197357
-12.7468204498,23.7893104553,10.368180275
-12.8953504562,23.8449192047,10.3836402893
-12.7686004639,23.871509552,10.3408603668
-12.799489975,23.9210700989,10.3445396423
-13.3250102997,23.1158409119,10.3425197601
-12.7868003845,23.9123706818,10.3474502563
-12.8722896576,23.937669754,10.3429403305
-12.8452796936,24.0051498413,10.3489704132
-12.7864999771,23.9450492859,10.3543300629
-12.8094797134,24.0005702972,10.4082298279
-12.7305202484,23.8894901276,10.3858604431
-12.6738700867,23.9142398834,10.3810100555
-12.6231002808,23.8627605438,10.377120018
-12.7107400894,23.9474697113,10.3460102081
-12.736989975,23.9831409454,10.3668498993
-13.3089103699,23.1348209381,10.323220253
-12.6586904526,23.9390792847,10.384759903
-13.2486896515,24.0363292694,10.3564395905
-13.2489099503,24.0992107391,10.3620796204
-13.2377099991,24.0725708008,10.3385896683
-13.1901702881,24.0889091492,10.3453197479
-13.1285295486,24.0929203033,10.3721103668
-13.2653102875,24.1543502808,10.3412399292
-13.1871900558,24.1158409119,10.3581600189
-13.1739301682,24.1439304352,10.3797101974
-13.1393995285,24.1143703461,10.3496599197
-13.3865995407,23.1726303101,10.3415498734
-13.1539297104,24.1978607178,10.362159729
-13.096329689,24.1003303528,10.3788299561
-13.0621900558,24.0864906311,10.3894701004
-13.0274600983,24.0597991943,10.3958101273
-12.9994096756,24.0902404785,10.3782396317
-12.9441995621,24.0956306458,10.4108104706
-13.1054897308,24.1676197052,10.3693504333
-13.0098400116,24.143289566,10.386059761
-12.9443302155,24.1710700989,10.3944702148
-13.2786998749,24.2145996094,10.3719100952
-13.7679901123,23.1303100586,10.3579502106
-13.4712295532,23.1994495392,10.3397197723
-13.2576904297,24.2396202087,10.3806400299
-13.2087497711,24.2171707153,10.3435297012
-13.1942100525,24.2446498871,10.3557395935
-13.1952104568,24.2940998077,10.3462495804
-13.1498804092,24.2639808655,10.3462295532
-13.2913503647,24.3157997131,10.3670797348
-13.2431697845,24.3081302643,10.3429002762
-13.1668796539,24.3360900879,10.3957595825
-13.1201200485,24.2360191345,10.3669500351
-13.0862503052,24.2812004089,10.3436403275
-13.4529695511,23.2262191772,10.3284797668
-13.0171298981,24.2362995148,10.3996295929
-13.017829895,24.2747402191,10.3450403214
-13.0951900482,24.3237304688,10.3480300903
-12.8812198639,24.0556907654,10.3449697495
-12.8955097198,24.0910396576,10.3532304764
-12.7975997925,24.0289001465,10.3879203796
-12.7539100647,24.0778102875,10.3592796326
-12.9143199921,24.1511497498,10.3558301926
-12.8287200928,24.1229400635,10.3602600098
-12.7144203186,24.0337200165,10.3696699142
-13.4235696793,23.2136001587,10.3247003555
-12.8876304626,24.2110691071,10.3594703674
-13.9052801132,23.7747497559,10.3975496292
-13.8035097122,23.7189102173,10.4017801285
-13.0311002731,24.2427806854,10.3761501312
-13.4339399338,23.2501106262,10.3297395706
-13.3827495575,23.2237491608,10.3348197937
-13.3401899338,23.2183494568,10.3395204544
-13.310090065,23.2048797607,10.3244104385
-13.3690395355,23.2850608826,10.3268203735
-13.3501596451,23.2372093201,10.3264598846
-13.3244495392,23.259519577,10.3282804489
-13.7110795975,23.1199893951,10.3551301956
-13.9179296494,23.3171005249,10.3577804565
-13.9285697937,23.3077201843,10.3768596649
-13.8938798904,23.2921295166,10.3646297455
-13.9111099243,23.3500404358,10.3832197189
-13.8703203201,23.3519096375,10.3674201965
-13.9562797546,23.3911800385,10.3519096375
-13.9580097198,23.4373607635,10.3491001129
-13.8986597061,23.4260101318,10.3709402084
-13.8705701828,23.4590301514,10.3373203278
-13.8365898132,23.3009605408,10.3890895844
-13.6795597076,23.1509399414,10.36977005
-13.8191995621,23.3206195831,10.4063596725
-13.7294301987,23.3103694916,10.3587903976
-13.7512102127,23.3516902924,10.3730697632
-13.6824798584,23.3618202209,10.3713703156
-13.8428401947,23.3989505768,10.3819904327
-13.7987699509,23.3792800903,10.3742704391
-13.7981595993,23.4422893524,10.334690094
-13.7837400436,23.4268093109,10.3330497742
-13.7084503174,23.4185905457,10.3488502502
-13.8981599808,23.4909000397,10.3600797653
-13.7687196732,23.2218799591,10.3604898453
-13.9438896179,23.5245800018,10.3466396332
-14.0148601532,23.5996704102,10.3649902344
-13.9464197159,23.5975494385,10.3809299469
-13.784740448,23.4855899811,10.338060379
-13.7799396515,23.5443191528,10.3635196686
-13.754240036,23.5100402832,10.371509552
-13.7152099609,23.4746704102,10.3503303528
-13.6944799423,23.4699306488,10.3382797241
-13.7504901886,23.544210434,10.3539896011
-13.7004404068,23.5331001282,10.3635597229
-13.7945404053,23.2530498505,10.3526601791
-13.6759901047,23.5517997742,10.3621997833
-13.8424901962,23.6097393036,10.3687000275
-13.7789201736,23.5957698822,10.3509502411
-13.7831697464,23.6346893311,10.3596096039
-13.6912097931,23.5814609528,10.3621196747
-13.6686096191,23.5990905762,10.3575201035
-13.7243795395,23.6125297546,10.3470201492
-13.5661697388,23.3143005371,10.3364095688
-13.4989299774,23.2963695526,10.3242101669
-13.6372098923,23.3942394257,10.37059021
