X,Y,Z
-10.3355302811,7.1913599968,11.7602596283
-10.3351802826,7.16724014282,11.7877502441
-10.343170166,7.2077498436,11.7673196793
-10.3373298645,7.45367002487,11.7554998398
-10.5140304565,7.5144200325,11.7805700302
-10.5215301514,7.54125976562,11.763010025
-10.518529892,7.49806976318,11.7602796555
-10.4783096313,7.49448013306,11.7749300003
-10.4663295746,7.51249980927,11.7916202545
-10.4823799133,7.53551006317,11.7527103424
-10.4651298523,7.53067016602,11.7609701157
-10.4645700455,7.55508995056,11.7535600662
-10.5436096191,7.58865022659,11.786359787
-10.3290996552,7.24158000946,11.7655801773
-10.4784202576,7.57753992081,11.7498197556
-10.4374704361,7.58683013916,11.7523002625
-10.4982299805,7.59384012222,11.7735795975
-10.4619102478,7.61070013046,11.7474498749
-10.4308595657,7.50061988831,11.7493400574
-10.408080101,7.52124977112,11.7459096909
-10.3924999237,7.51683998108,11.7457799911
-10.4046602249,7.54731988907,11.7463302612
-10.3824300766,7.54147005081,11.7517299652
-10.3702402115,7.51891994476,11.7594900131
-10.3632297516,7.25735998154,11.7667703629
-10.3479404449,7.51104021072,11.7693996429
-10.3319597244,7.51451015472,11.7629899979
-10.3171195984,7.50405979156,11.766169548
-10.4122600555,7.57645988464,11.7618904114
-10.384059906,7.58364009857,11.7449998856
-10.3848199844,7.61472988129,11.7657203674
-10.3761196136,7.56721019745,11.7453403473
-10.3170604706,7.56695985794,11.7528896332
-10.3724899292,7.61733007431,11.765540123
-10.3382196426,7.59345006943,11.748459816
-10.3523702621,7.2707400322,11.756770134
-10.325799942,7.63527011871,11.7628097534
-10.3122901917,7.61518001556,11.7511701584
-10.2853403091,7.38757991791,11.7592096329
-10.2331495285,7.35950994492,11.7713003159
-10.2025699615,7.34819984436,11.7712602615
-10.2031803131,7.38491010666,11.7886800766
-10.2850704193,7.4261598587,11.7646999359
-10.2930297852,7.46189022064,11.7569599152
-10.081609726,7.35747003555,11.7644395828
-10.0398797989,7.35144996643,11.7573699951
-10.3201799393,7.26897001266,11.7636899948
-10.2726097107,7.50466012955,11.7538900375
-10.2430000305,7.49135017395,11.7625102997
-10.273150444,7.54185009003,11.7519702911
-10.2655696869,7.55577993393,11.7671098709
-10.2528095245,7.53591012955,11.7860202789
-10.2276296616,7.5576300621,11.7775697708
-10.2716302872,7.58709001541,11.7712602615
-10.2464504242,7.55985021591,11.758939743
-10.30327034,7.62097978592,11.7560396194
-10.2910900116,7.60621023178,11.7729101181
-10.4139404297,7.29978990555,11.7494001389
-10.2403297424,7.5853600502,11.763420105
-10.202249527,7.60809993744,11.7824697495
-10.1519603729,7.54870986938,11.7608098984
-10.1287899017,7.56007003784,11.7618303299
-10.115650177,7.57620000839,11.7630300522
-9.98052024841,7.0764799118,11.7494602203
-9.95715045929,7.14238023758,11.7766199112
-9.88486003876,7.12538003922,11.7619600296
-10.0105600357,7.14994001389,11.785030365
-9.97416973114,7.17493009567,11.7525396347
-10.4151096344,7.35005998611,11.7671098709
-9.97354984283,7.19190979004,11.7454299927
-9.90746974945,7.1895699501,11.7573604584
-9.89276027679,7.20198011398,11.7479295731
-9.84321975708,7.1071600914,11.7513999939
-9.84836006165,7.15806007385,11.7572402954
-9.81488990784,7.14727020264,11.7356796265
-9.80994033813,7.18273019791,11.7385797501
-9.79049968719,7.17710018158,11.7403097153
-9.75889015198,7.18260002136,11.7678403854
-9.76189994812,7.18763017654,11.744799614
-10.3417301178,7.3017001152,11.7695703506
-10.0334396362,7.2386598587,11.7625303268
-10.0091495514,7.24184989929,11.7619400024
-10.0190296173,7.25634002686,11.7547798157
-9.99160957336,7.26092004776,11.7666397095
-9.90522003174,7.25763988495,11.758480072
-10.0141401291,7.34277009964,11.7558603287
-9.99623966217,7.32055997849,11.7813396454
-9.95563983917,7.3228302002,11.793510437
-9.87104034424,7.29752016068,11.777680397
-9.85785961151,7.24344015121,11.7462701797
-10.311750412,7.30426979065,11.7558298111
-9.82824039459,7.2298002243,11.740940094
-9.72430038452,7.26081991196,11.7469997406
-9.84146022797,7.30566978455,11.7561702728
-9.70485019684,7.21373987198,11.755279541
-9.74561977386,7.2713098526,11.7389097214
-9.66672039032,7.2271399498,11.7420501709
-9.66460037231,7.27269983292,11.7675800323
-9.72078037262,7.30078983307,11.7721004486
-9.74999046326,7.33558988571,11.746919632
-9.65742015839,7.30013990402,11.7553100586
-10.3639698029,7.32276010513,11.7672395706
-9.6269197464,7.27430009842,11.7480802536
-9.62421989441,7.33758020401,11.7451400757
-10.0156297684,7.37207984924,11.7633600235
-9.99942016602,7.41555023193,11.7603597641
-9.95359039307,7.37483978271,11.7477703094
-9.97342014313,7.42083978653,11.7572097778
-9.96932983398,7.47733020782,11.7632303238
-9.89768981934,7.43321990967,11.746219635
-9.93603992462,7.48249006271,11.7551603317
-9.89587974548,7.47230005264,11.7644796371
-10.4687299728,7.28494977951,11.7722501755
-10.3526496887,7.32392978668,11.7656602859
-9.87567043304,7.41224002838,11.7442302704
-9.84856987,7.39368009567,11.7459201813
-9.8279800415,7.38635015488,11.7435503006
-9.76307964325,7.36793994904,11.7598400116
-9.79658985138,7.41204023361,11.7487201691
-9.85289001465,7.44954013824,11.7611303329
-9.81344985962,7.47835016251,11.7442903519
-9.97014045715,7.51183986664,11.7651901245
-9.95952033997,7.54352998734,11.761879921
-9.93260955811,7.54630994797,11.75096035
-10.3293304443,7.31402015686,11.7601604462
-9.78141975403,7.49749994278,11.7524003983
-9.7746295929,7.52397012711,11.7527999878
-9.81865024567,7.55958986282,11.7572803497
-9.75788021088,7.54602003098,11.7564496994
-9.83917999268,7.5849199295,11.7523603439
-9.80945014954,7.61610984802,11.7759504318
-9.71426963806,7.34940004349,11.7583198547
-9.72091007233,7.38195991516,11.7533502579
-9.71022033691,7.41103982925,11.751709938
-9.69799995422,7.47744989395,11.7361898422
-10.325460434,7.33689022064,11.7763299942
-9.67551040649,7.47219991684,11.7326898575
-9.53740024567,7.40957021713,11.7686700821
-9.51412963867,7.47484016418,11.7619695663
-9.70936965942,7.49475002289,11.7410297394
-9.73832035065,7.5446600914,11.7715101242
-9.73283004761,7.55436992645,11.7660799026
-9.68624973297,7.56181001663,11.7466602325
-9.63150978088,7.50947999954,11.7373600006
-9.62018966675,7.5406498909,11.7394895554
-9.69993972778,7.59800004959,11.7366104126
-10.2734603882,7.13289022446,11.7506999969
-9.66442966461,7.56526994705,11.7499904633
