X,Y,Z
-0.652069985867,18.9037208557,13.1159496307
-0.688480019569,18.9474906921,13.1187896729
-0.679610013962,19.0072994232,13.149769783
-0.827629983425,19.4745197296,13.1300296783
-0.637279987335,19.3396492004,13.0729703903
-0.782880008221,19.3939399719,13.1255998611
-0.766919970512,19.3123397827,13.1056995392
-0.702040016651,19.3395805359,13.1111097336
-0.716780006886,19.4004306793,13.0909996033
-0.657329976559,19.3239307404,13.0899095535
-0.654240012169,19.3782691956,13.1115198135
-0.631560027599,19.3858890533,13.1155195236
-0.785080015659,19.4433097839,13.111120224
-0.700240015984,19.0396194458,13.1061897278
-0.741289973259,19.4695301056,13.0921602249
-0.67769998312,19.4174804688,13.1033697128
-0.663119971752,19.4368896484,13.1041097641
-0.628449976444,19.4838199615,13.1101303101
-0.575590014458,19.1990890503,13.0886802673
-0.595969974995,19.3024597168,13.0826797485
-0.577260017395,19.30534935,13.0935096741
-0.568430006504,19.24751091,13.0869197845
-0.51560997963,19.285610199,13.0938100815
-0.482919991016,19.2867393494,13.0807199478
-0.643060028553,19.0324897766,13.1073799133
-0.466479986906,19.2715091705,13.080499649
-0.478009998798,19.3070697784,13.0845298767
-0.550230026245,19.138010025,13.1172199249
-0.491140007973,19.2227592468,13.1015901566
-0.464249998331,19.1621303558,13.1016702652
-0.451339989901,19.1453399658,13.1023302078
-0.450580000877,19.2157592773,13.1029195786
-0.520160019398,19.259059906,13.083530426
-0.49794998765,19.2392692566,13.1199502945
-0.407510012388,19.2032299042,13.1122102737
-0.633949995041,18.9951000214,13.1054000854
-0.437209993601,19.1485595703,13.1253900528
-0.428909987211,19.2113208771,13.1099700928
-0.375699996948,19.1703796387,13.1073904037
-0.387690007687,19.1968097687,13.0948696136
-0.362459987402,19.2045307159,13.0978002548
-0.347429990768,19.2977104187,13.0926399231
-0.581130027771,19.337720871,13.0755701065
-0.557319998741,19.3469390869,13.0896596909
-0.558650016785,19.4000205994,13.1190500259
-0.521870017052,19.3137493134,13.0811004639
-0.624939978123,18.9997406006,13.122179985
-0.516009986401,19.333070755,13.0713796616
-0.497929990292,19.3459701538,13.0758495331
-0.458909988403,19.3669109344,13.0803804398
-0.469839990139,19.3836402893,13.1059999466
-0.500039994717,19.413690567,13.1118602753
-0.451779991388,19.4079608917,13.1008300781
-0.609089970589,19.3962898254,13.0943698883
-0.59088999033,19.4038295746,13.1123399734
-0.578729987144,19.4646492004,13.1454696655
-0.517780005932,19.4629402161,13.1410903931
-0.78001999855,19.0887908936,13.1385202408
-0.516809999943,19.4895496368,13.0970602036
-0.491609990597,19.4598693848,13.094209671
-0.454389989376,19.4943294525,13.1433095932
-0.432850003242,19.3158607483,13.0733804703
-0.432379990816,19.3440494537,13.0737400055
-0.365599989891,19.3227996826,13.1109199524
-0.396710008383,19.3579006195,13.1014699936
-0.407700002193,19.380859375,13.0826501846
-0.426990002394,19.4030990601,13.0677700043
-0.402090013027,19.431060791,13.0857801437
-0.697910010815,19.0640907288,13.1175203323
-0.393500000238,19.4005794525,13.0832500458
-0.381770014763,19.489490509,13.0851898193
-0.254509985447,19.3841705322,13.1488704681
-0.327360004187,19.4307594299,13.1065702438
-0.352710008621,19.4657592773,13.0866203308
-0.240740001202,18.8092098236,13.1106004715
-0.222540006042,18.8546504974,13.1047000885
-0.202069997787,18.8705501556,13.1149997711
-0.172140002251,18.8143405914,13.1010704041
-0.125839993358,18.8695201874,13.1342601776
-0.643700003624,19.1020298004,13.1498298645
-0.160030007362,18.8701000214,13.1022396088
-0.0989200025797,18.798910141,13.1068696976
-0.240239992738,18.9088802338,13.1407203674
-0.268130004406,18.9231796265,13.1092700958
-0.25135999918,18.9632205963,13.1021795273
-0.198850005865,18.9556999207,13.1035995483
-0.170739993453,18.9565601349,13.107919693
-0.119659990072,18.92070961,13.138759613
-0.113470003009,18.9223003387,13.1435604095
-0.0247400105,18.8180503845,13.1018896103
-0.593990027905,18.8874492645,13.1371202469
-0.0498300045729,18.9201793671,13.1005096436
0.0149700045586,18.9519195557,13.1270198822
-0.263040006161,19.0419597626,13.1235799789
-0.242719992995,19.0220394135,13.1259698868
-0.22242000699,19.0204601288,13.0853004456
-0.18941000104,19.0188007355,13.0934495926
-0.175990000367,19.0531806946,13.0907001495
-0.211980000138,19.0815601349,13.1374797821
-0.223879992962,19.1389694214,13.0931100845
-0.19444000721,19.134519577,13.0939502716
-0.523760020733,18.8910999298,13.1145296097
-0.067409992218,18.9884605408,13.1030502319
-0.0363299995661,18.9727191925,13.1102800369
-0.090269997716,18.9947795868,13.1019697189
-0.0419799983501,19.0273094177,13.0989103317
0.0138599872589,19.0197601318,13.1349201202
0.0432199835777,18.9675807953,13.1230401993
0.062449991703,18.9939804077,13.1109695435
-0.0918000042439,19.0488700867,13.1117696762
-0.0950399935246,19.1259994507,13.0995798111
-0.0445699989796,19.0679893494,13.1166000366
-0.649969995022,18.9129104614,13.1415996552
-0.586040019989,18.9567508698,13.107339859
-0.0496799945831,19.1137104034,13.1091899872
-0.00174000859261,19.077299118,13.1093902588
0.00609999895096,19.1279296875,13.0940504074
0.0358700156212,19.1281604767,13.1074304581
0.053660005331,19.0712394714,13.115650177
0.0561699867249,19.0985908508,13.1221599579
0.116219997406,18.9974594116,13.1064395905
0.113119989634,18.9152793884,13.1072797775
0.166079998016,18.9688796997,13.1234703064
0.144930005074,19.0511398315,13.1191797256
-0.621089994907,18.9318904877,13.1150503159
0.0899400115013,19.1462001801,13.1376895905
0.16685000062,18.9328594208,13.1056098938
0.211009979248,18.9966697693,13.1070098877
0.276849985123,19.0825595856,13.1263904572
-0.209150001407,19.2051105499,13.1483097076
-0.18096999824,19.2163295746,13.0972299576
-0.11860999465,19.139919281,13.1008996964
-0.229240000248,19.2545700073,13.1482601166
-0.236279994249,19.2920093536,13.132060051
-0.189720004797,19.2914199829,13.1065397263
-0.477800011635,18.8515090942,13.1052904129
-0.113759994507,19.2553596497,13.1270599365
-0.0911000072956,19.1631507874,13.0900497437
-0.0808100104332,19.2492103577,13.0904798508
-0.0591299980879,19.1809406281,13.0887498856
-0.0284900069237,19.2549095154,13.123000145
-0.00121000409126,19.2677593231,13.0988197327
0.0119799971581,19.2683200836,13.1337404251
0.0315999984741,19.1757392883,13.1067399979
0.0256699919701,19.2210502625,13.1188402176
0.0688799917698,19.1865692139,13.117480278
-0.506060004234,18.9057006836,13.0923995972
0.0480799973011,19.2726306915,13.1152496338
-0.244519993663,19.3552494049,13.1602697372
-0.230509996414,19.3610095978,13.098739624
-0.205339998007,19.3668708801,13.0993404388
-0.189500004053,19.36743927,13.1124095917
-0.156320005655,19.3477497101,13.0865097046
-0.173869997263,19.3114891052,13.1053600311
-0.127900004387,19.4335308075,13.1159095764
-0.0921899974346,19.3318004608,13.0923204422
-0.0747800022364,19.4612007141,13.114780426
-0.474810004234,18.9351406097,13.089509964
-0.0829600095749,19.49284935,13.123749733
-0.0266299843788,19.4343795776,13.1037998199
-0.0264900028706,19.4714794159,13.098279953
0.0135500133038,19.4384098053,13.1052703857
0.00962001085281,19.473279953,13.0959796906
0.0646499991417,19.4390792847,13.1038799286
0.182550013065,19.1566505432,13.1395902634
0.103699982166,19.2879505157,13.1590595245
0.203679978848,19.2771396637,13.1412000656
0.236640036106,19.2339096069,13.1330699921
-0.427549988031,18.818189621,13.1138601303
0.136619985104,19.3733406067,13.1042900085
0.0972099900246,19.4375705719,13.1063499451
0.197050005198,19.3373394012,13.1706695557
0.102160006762,19.4800605774,13.1018199921
0.190140008926,19.4551506042,13.1152601242
0.27517002821,19.332490921,13.1515903473
0.295370042324,19.4487991333,13.1246404648
0.306190013885,19.4766292572,13.1274299622
0.358539998531,19.3515892029,13.1179704666
0.376590013504,19.4140796661,13.1403903961
-0.401840001345,18.8537502289,13.1221199036
0.405719995499,19.4919109344,13.1365499496
-0.923099994659,19.5665397644,13.115530014
-0.903550028801,19.5290393829,13.13601017
-0.839760005474,19.4914207458,13.1290102005
-0.831399977207,19.547990799,13.1298103333
-0.809170007706,19.5583305359,13.1012897491
-0.961290001869,19.5918807983,13.0936002731
-0.888040006161,19.5862808228,13.1074495316
-0.924380004406,19.6273002625,13.093580246
-0.89050000906,19.6572303772,13.0949401855
-0.286909997463,18.8492794037,13.1113395691
-0.833480000496,19.5953998566,13.1148395538
-0.878579974174,19.5862293243,13.1343402863
-0.883270025253,19.6000804901,13.0878896713
-0.881489992142,19.6381092072,13.0936698914
-0.824060022831,19.6323795319,13.1139698029
-0.809090018272,19.5863895416,13.1095304489
-0.79575997591,19.6530990601,13.1319799423
-0.663999974728,19.5370998383,13.0773296356
-0.666320025921,19.5080394745,13.1086101532
-0.636389970779,19.5659008026,13.0890302658
-0.278059989214,18.8745498657,13.0988302231
-0.620039999485,19.606880188,13.1007699966
-0.688319981098,19.5858592987,13.0886297226
-0.745809972286,19.5332794189,13.131480217
-0.721310019493,19.5293598175,13.1050596237
-0.720679998398,19.5650596619,13.1096801758
-0.693589985371,19.5013504028,13.1016902924
-0.76699000597,19.6440505981,13.0954999924
-0.727909982204,19.6070194244,13.1002397537
-0.712400019169,19.589389801,13.0934200287
-0.701849997044,19.6009807587,13.1097097397
-0.419719994068,18.9510307312,13.099360466
-0.672879993916,19.6049404144,13.0914497375
-0.67474001646,19.6556606293,13.1011400223
-0.655929982662,19.6134109497,13.0870504379
-0.877349972725,19.6901397705,13.1020002365
-0.838429987431,19.6871490479,13.1177597046
-0.842800021172,19.7281799316,13.141169548
-0.812219977379,19.7033405304,13.1202001572
-0.831730008125,19.7779693604,13.1156797409
-0.841910004616,19.8040599823,13.1249704361
-0.808059990406,19.7539806366,13.1384096146
-0.642629981041,18.9459495544,13.1199598312
-0.553759992123,19.0013408661,13.0817098618
-0.79413998127,19.808599472,13.1385698318
-0.854480028152,19.8215503693,13.1560201645
-0.784910023212,19.6975402832,13.1158399582
-0.729449987411,19.7025909424,13.1001701355
-0.705889999866,19.6861991882,13.0951099396
-0.661050021648,19.6787700653,13.1123399734
-0.707899987698,19.7006092072,13.097319603
-0.671530008316,19.7424297333,13.0895996094
-0.658179998398,19.7185306549,13.0859603882
-0.71862000227,19.7833995819,13.0820798874
-0.585150003433,19.0626392365,13.0932703018
-0.753929972649,19.795419693,13.0952196121
-0.725239992142,19.8168201447,13.0942602158
-0.676549971104,19.8193702698,13.1217403412
-0.635089993477,19.8183898926,13.0979003906
-0.61817997694,19.5483894348,13.0765399933
-0.575070023537,19.5206699371,13.0885896683
-0.60044002533,19.5148296356,13.0892095566
-0.563839972019,19.5760993958,13.1217699051
-0.541239976883,19.5369300842,13.094619751
-0.542219996452,19.5717201233,13.0972299576
-0.511219978333,18.9795093536,13.1229801178
-0.492779999971,19.5378494263,13.1307497025
-0.484849989414,19.5190505981,13.083530426
-0.484290003777,19.5665206909,13.0901203156
-0.463640004396,19.5565795898,13.080039978
-0.514280021191,19.5771408081,13.0718202591
-0.521160006523,19.5079498291,13.0861501694
-0.561399996281,19.6578006744,13.1047897339
-0.538860023022,19.6367797852,13.1205997467
-0.510569989681,19.6567001343,13.1157903671
-0.486460000277,19.6205501556,13.0857095718
-0.510580003262,18.9901294708,13.1071100235
-0.467079997063,19.6272602081,13.09278965
-0.494359999895,19.6507205963,13.1091003418
-0.403479993343,19.498249054,13.1163301468
-0.39236998558,19.5587100983,13.0769395828
-0.423579990864,19.5847797394,13.0878400803
-0.395700007677,19.644449234,13.0794897079
-0.341250002384,19.5990600586,13.0911903381
-0.300799995661,19.5254001617,13.1071195602
-0.275640010834,19.6555404663,13.1210298538
-0.458059996367,19.7442398071,13.0812702179
-0.491939991713,18.9690608978,13.1050195694
-0.610539972782,19.7073192596,13.0904798508
-0.59846997261,19.7306003571,13.0940504074
-0.567059993744,19.7500991821,13.1031904221
-0.516730010509,19.7354793549,13.0856599808
-0.485029995441,19.6994094849,13.0933103561
-0.468109995127,19.7147502899,13.0919799805
-0.584299981594,19.7731399536,13.0936203003
-0.616379976273,19.783870697,13.0963602066
-0.573430001736,19.8400001526,13.1030502319
-0.544070005417,19.8280906677,13.1099100113
-0.527719974518,19.0268592834,13.1038303375
-0.530539989471,19.7576408386,13.0846595764
-0.522379994392,19.7814598083,13.1009502411
-0.508040010929,19.8108997345,13.1004896164
-0.45366999507,19.778629303,13.0883798599
-0.485329985619,19.7998790741,13.1060495377
-0.402979999781,19.7229309082,13.0792198181
-0.444400012493,19.6827392578,13.083820343
-0.434960007668,19.6985206604,13.0838298798
-0.350769996643,19.7450294495,13.1035299301
-0.350349992514,19.707239151,13.0953702927
-0.449140012264,18.9846000671,13.1442403793
-0.280660003424,19.7413406372,13.1262998581
-0.42757999897,19.8217601776,13.1165504456
-0.417270004749,19.7855701447,13.0971899033
-0.365040004253,19.8329906464,13.0894002914
-0.309980005026,19.8015403748,13.1359395981
