X,Y,Z
50.958480835,9.53546047211,-5.37703990936
51.0106506348,9.48805999756,-5.36210012436
50.9694290161,9.63990020752,-5.369120121
51.3460083008,9.63488960266,-5.32574987411
51.3604888916,9.65054988861,-5.32109022141
51.3844299316,9.68591976166,-5.34329986572
51.4213905334,9.68574047089,-5.35875988007
51.3517913818,9.72360992432,-5.35854005814
51.3632011414,9.75858020782,-5.35970020294
51.411819458,9.70211982727,-5.35792016983
51.4069709778,9.74316978455,-5.36465978622
51.4298210144,9.70149993896,-5.36049985886
51.3032493591,9.78643989563,-5.340280056
51.0831413269,9.46671962738,-5.36170005798
51.2753791809,9.76700019836,-5.34599018097
51.2977409363,9.83086013794,-5.34539985657
51.2986793518,9.86526012421,-5.37342977524
51.3208999634,9.77591991425,-5.35896015167
51.3318405151,9.76375007629,-5.35901021957
51.3400001526,9.83870029449,-5.37483978271
51.3235702515,9.85603046417,-5.34904003143
51.379650116,9.79108047485,-5.37189006805
51.4157218933,9.76039981842,-5.37423992157
51.3833007812,9.82127952576,-5.37658977509
51.1118392944,9.46677017212,-5.36800003052
51.3542404175,9.85426998138,-5.37527990341
51.3974609375,9.83273983002,-5.37363004684
51.4302215576,9.8069601059,-5.37881994247
51.4132499695,9.82355976105,-5.37127017975
51.4372596741,9.85933017731,-5.37894010544
51.4953689575,9.68369960785,-5.36730003357
51.5505905151,9.64276027679,-5.33809995651
51.5335998535,9.67376995087,-5.3590297699
51.4796104431,9.71115016937,-5.35379981995
51.4600982666,9.7271604538,-5.35481023788
51.0461997986,9.49530029297,-5.36621999741
51.5052986145,9.74586963654,-5.34714984894
51.5267410278,9.74433040619,-5.35936021805
51.5691299438,9.67580032349,-5.35306978226
51.6185112,9.66926956177,-5.34798002243
51.5775489807,9.70738983154,-5.35331010818
51.582611084,9.74075031281,-5.35414981842
51.6132202148,9.71667003632,-5.34792995453
51.5944709778,9.6945400238,-5.34969997406
51.6341896057,9.70588970184,-5.3398900032
51.6314506531,9.73289012909,-5.34925985336
51.1073417664,9.49816036224,-5.35134983063
51.6532287598,9.74308013916,-5.33754014969
51.4640808105,9.75419044495,-5.34813022614
51.4832801819,9.78960990906,-5.36840009689
51.5291290283,9.79047966003,-5.35930013657
51.515789032,9.78722000122,-5.34526014328
51.5343093872,9.76206970215,-5.35792016983
51.5257911682,9.77289962769,-5.35761976242
51.5564613342,9.77985954285,-5.35734987259
51.4552001953,9.83397960663,-5.36539983749
51.4879989624,9.83310985565,-5.35606002808
51.1630401611,9.42838001251,-5.35883998871
51.527141571,9.82322978973,-5.35455989838
51.5266685486,9.85241985321,-5.34146022797
51.5525398254,9.81877994537,-5.35915994644
51.5612106323,9.80107975006,-5.36168003082
51.5485610962,9.81733989716,-5.34731006622
51.5644493103,9.855509758,-5.35256004333
51.5674514771,9.75395965576,-5.35193014145
51.5888290405,9.75448989868,-5.35346984863
51.6177406311,9.76529979706,-5.35310983658
51.6432991028,9.79846954346,-5.35570001602
51.136631012,9.44128990173,-5.37212991714
51.6617889404,9.85696029663,-5.37258005142
50.7942085266,9.87205982208,-5.39139986038
50.7948493958,9.85671043396,-5.38896989822
50.8164482117,9.89980983734,-5.38695001602
50.8316688538,9.91518974304,-5.38490009308
50.8297080994,9.92817020416,-5.37694978714
50.8465118408,9.95545005798,-5.36781978607
50.8537788391,9.93472957611,-5.38067007065
50.8769302368,9.94067001343,-5.36554002762
50.9428901672,9.92488956451,-5.39335012436
51.200088501,9.51725006104,-5.35125017166
50.9410209656,9.94878005981,-5.38748979568
50.9653205872,9.94402980804,-5.39477014542
50.8996696472,9.8630399704,-5.39263010025
50.9107589722,9.87804031372,-5.35306978226
50.9329299927,9.89025974274,-5.38423013687
50.9242210388,9.89645957947,-5.38009023666
50.9195899963,9.90019035339,-5.35579013824
50.9777984619,9.87744045258,-5.36839008331
50.9078598022,9.92185974121,-5.3745098114
50.9172897339,9.94486999512,-5.39073991776
51.2272796631,9.47531032562,-5.34818983078
50.9261207581,9.95279026031,-5.38420009613
50.9821090698,9.94097995758,-5.37702989578
50.9904899597,9.92691993713,-5.38705015182
50.9979515076,9.94013977051,-5.38932991028
50.865020752,10.0673503876,-5.38490009308
50.8972091675,10.040430069,-5.41247987747
50.8778305054,10.0433101654,-5.40997982025
50.8828086853,9.98983955383,-5.3929901123
50.9070014954,9.98165035248,-5.3854598999
50.9178199768,9.96883964539,-5.39305019379
51.0853881836,9.6362695694,-5.34524011612
50.9046516418,10.0016098022,-5.39751005173
50.9551010132,10.0067195892,-5.40476989746
50.9589691162,9.98585033417,-5.40196990967
51.0071182251,9.97622013092,-5.39600992203
50.987411499,9.96809005737,-5.39651012421
50.932510376,10.0504302979,-5.41162014008
50.9268302917,10.0733604431,-5.4142999649
50.9847984314,10.0413799286,-5.39832019806
50.9787216187,10.0643997192,-5.41376018524
51.0079803467,10.033490181,-5.36678981781
50.8765602112,9.60966014862,-5.38073015213
51.1139793396,9.60124969482,-5.32887983322
51.008228302,10.0136804581,-5.38535022736
51.1176986694,9.95744037628,-5.35599994659
51.1464118958,9.93229961395,-5.35311985016
51.1835899353,9.93486022949,-5.37872982025
51.0227508545,9.98999023438,-5.38607978821
51.059261322,10.0264196396,-5.40752983093
51.0423583984,10.0233097076,-5.41085004807
51.0241584778,10.0348701477,-5.39935016632
51.1065597534,10.0387096405,-5.40600013733
51.0868186951,10.0633497238,-5.41152000427
51.1598587036,9.55385971069,-5.35407018661
51.1130409241,10.0717601776,-5.3903298378
51.0913200378,10.0251703262,-5.36750984192
51.1413803101,9.99752044678,-5.39815998077
51.1725387573,10.0070896149,-5.3709897995
51.189868927,9.98488044739,-5.38051986694
51.1944999695,10.0122299194,-5.37425994873
51.2267990112,9.97360038757,-5.39698982239
51.1447792053,10.0587902069,-5.40015983582
51.1954917908,10.0382204056,-5.39189004898
51.1983909607,10.0617904663,-5.39117002487
51.1537704468,9.57736968994,-5.34331989288
51.2254600525,10.0328903198,-5.385409832
51.189491272,9.96805000305,-5.33923006058
51.1582603455,10.0525398254,-5.36548995972
50.9481201172,10.1421699524,-5.3957400322
51.0104789734,10.1339302063,-5.39902019501
51.0070800781,10.0996799469,-5.3909702301
51.0106887817,10.0895595551,-5.40349006653
51.0314407349,10.0781898499,-5.37217998505
51.0281295776,10.1215200424,-5.40339994431
51.0362892151,10.1117401123,-5.40995979309
51.2266693115,9.56455993652,-5.32101011276
51.0331802368,10.1309204102,-5.40757989883
51.0485496521,10.0971603394,-5.39470005035
51.0584716797,10.0878696442,-5.40698003769
51.0715789795,10.0954904556,-5.40931987762
51.0893783569,10.1293096542,-5.39784002304
51.092830658,10.1179895401,-5.40346002579
51.0949516296,10.1037597656,-5.40340995789
51.1131286621,10.1113796234,-5.40538978577
51.0501594543,10.1741304398,-5.40224981308
51.1191101074,10.173910141,-5.39527988434
51.1215209961,9.62283992767,-5.32187986374
51.1283416748,10.1031398773,-5.37805986404
51.1458587646,10.1069803238,-5.40771007538
51.1748008728,10.1009197235,-5.39666986465
51.2055206299,10.0931196213,-5.32650995255
51.2188301086,10.0920600891,-5.39753007889
51.1616783142,10.1748104095,-5.39450979233
51.1825408936,10.1307296753,-5.407310009
51.1856498718,10.138999939,-5.37654018402
51.1872291565,10.1681699753,-5.39488983154
51.1958007812,10.1328601837,-5.40458011627
51.2006912231,9.58889007568,-5.33292007446
51.2012214661,10.1550197601,-5.40109014511
51.1983299255,10.1786603928,-5.37357997894
51.2264099121,10.1575403214,-5.39415979385
51.2276000977,10.171620369,-5.39792013168
51.1621017456,10.0776796341,-5.37307977676
51.0231018066,10.1864299774,-5.39175987244
51.0221099854,10.2078399658,-5.38192987442
51.0346183777,10.2288999557,-5.38325023651
51.0965614319,10.2518596649,-5.40270996094
51.1541786194,10.1898202896,-5.39697980881
50.8172607422,9.71255970001,-5.38917016983
51.1953315735,10.2071304321,-5.38849020004
51.1848907471,10.2291002274,-5.38978004456
51.1660118103,10.2730197906,-5.38641023636
51.2271194458,10.2016201019,-5.38667011261
51.2098312378,10.2071304321,-5.39714002609
51.2150115967,10.2441396713,-5.3679599762
51.2558403015,9.95485019684,-5.39609003067
51.2990493774,9.93723964691,-5.3968000412
51.3198890686,9.94577026367,-5.39241981506
51.3034210205,9.95170021057,-5.39480018616
50.8178405762,9.73384952545,-5.38175010681
51.2551803589,9.89025974274,-5.37077999115
51.2607383728,9.86812973022,-5.36921977997
51.2862091064,9.87010002136,-5.37122011185
51.3205604553,9.90637969971,-5.38438987732
51.2748794556,9.94532012939,-5.38601016998
