X,Y,Z
-28.0692806244,-12.2610301971,6.92317008972
-28.2126998901,-12.1439304352,6.91620016098
-27.7406692505,-12.3823003769,6.91218996048
-27.4599208832,-12.0121603012,6.87025022507
-27.405500412,-12.0194997787,6.88861989975
-27.494140625,-11.9667701721,6.85839986801
-27.5475597382,-11.9400901794,6.86769008636
-27.5013904572,-11.9221696854,6.85757017136
-27.4718704224,-11.9388198853,6.8853597641
-27.4648609161,-11.9759302139,6.87914991379
-27.4193401337,-11.9750795364,6.8685297966
-27.4362602234,-11.9289197922,6.88382005692
-27.4119300842,-11.9399595261,6.89242982864
-27.7757396698,-12.3211698532,6.91856002808
-27.7031497955,-11.8991603851,6.88331985474
-27.588809967,-11.8731603622,6.87984991074
-27.565120697,-11.918129921,6.8699297905
-27.7050991058,-11.8360700607,6.8948302269
-27.5603103638,-11.8376197815,6.8572101593
-27.5253391266,-11.8470897675,6.86480998993
-27.411699295,-11.9067001343,6.90935993195
-27.4102096558,-11.8185501099,6.8660697937
-27.4233398438,-11.8023900986,6.88075017929
-27.4636306763,-11.7822198868,6.85970020294
-27.8088703156,-12.315290451,6.91306018829
-27.3600196838,-12.0584802628,6.95783996582
-27.3204803467,-12.0822095871,6.8893198967
-27.3219394684,-12.0599803925,6.89162015915
-27.3888092041,-12.0438299179,6.88180017471
-27.3773803711,-12.0184202194,6.90202999115
-27.3321399689,-12.0365800858,6.93031978607
-27.3752307892,-11.9506998062,6.87702989578
-27.3173809052,-11.9544401169,6.88985013962
-27.3476390839,-11.9862604141,6.8952498436
-27.3440608978,-11.9460201263,6.88322019577
-27.7601699829,-12.3092403412,6.91723012924
-27.2989902496,-11.9470996857,6.87061023712
-27.1707706451,-12.0723695755,6.90545988083
-27.2242698669,-12.0016803741,6.91900014877
-27.179069519,-12.0173196793,6.94984006882
-27.1993999481,-11.9634895325,6.91907978058
-27.1663894653,-11.9934301376,6.91415977478
-27.2251396179,-11.9178695679,6.90972995758
-27.1571502686,-11.9318199158,6.92481994629
-27.1366100311,-11.9580802917,6.93444013596
-27.3826599121,-11.8564300537,6.87782001495
-27.7853393555,-12.2813396454,6.88964986801
-27.3558692932,-11.869720459,6.87772989273
-27.3298606873,-11.8978996277,6.90493011475
-27.284040451,-11.8470001221,6.89348983765
-27.2362098694,-11.8490896225,6.91114997864
-27.3388996124,-11.8269500732,6.90437984467
-27.3786392212,-11.7664899826,6.87754011154
-27.3043003082,-11.7729301453,6.88014984131
-27.274980545,-11.8027296066,6.89279985428
-27.2152900696,-11.8978300095,6.91352987289
-27.1741504669,-11.8889904022,6.9018201828
-27.779460907,-12.2468700409,6.88466978073
-27.1524906158,-11.8025798798,6.91883993149
-27.1008396149,-11.7706098557,6.9017701149
-28.201789856,-11.7310600281,6.94152021408
-28.2304096222,-11.7108697891,6.90194988251
-28.2106304169,-11.6770296097,6.90294981003
-28.2476997375,-11.6126298904,6.89908981323
