X,Y,Z
-7.12698984146,3.46261000633,12.1988096237
-7.1479101181,3.52221989632,12.1738700867
-7.16604995728,3.60106992722,12.1805000305
-7.04615020752,3.68251991272,12.1914997101
-6.98782014847,3.7311000824,12.2087001801
-6.96017980576,3.68947005272,12.1922502518
-6.9269900322,3.68565011024,12.2211904526
-6.92908000946,3.73997998238,12.2078104019
-6.92546987534,3.72142004967,12.2090196609
-6.94723987579,3.73098993301,12.2326602936
-6.8913397789,3.70956993103,12.2051801682
-6.90451002121,3.74132990837,12.2184200287
-6.85696983337,3.6747200489,12.1949396133
-7.13029003143,3.5193400383,12.1786298752
-6.82934999466,3.69019007683,12.1752996445
-6.80996990204,3.74867010117,12.2085399628
-6.93331003189,3.75429010391,12.2384300232
-6.9242401123,3.7595500946,12.2062196732
-6.89759016037,3.75717997551,12.2081003189
-6.88467979431,3.76652002335,12.1964597702
-6.84925985336,3.79894995689,12.2545995712
-6.84363985062,3.75383996964,12.2014303207
-6.85649013519,3.81063008308,12.2306404114
-6.83300018311,3.77870988846,12.2188196182
-7.13877010345,3.59284996986,12.179019928
-6.81486988068,3.76285004616,12.199760437
-6.88997983932,3.83187007904,12.204750061
-6.89719009399,3.85128998756,12.2212600708
-6.91957998276,3.86318993568,12.2253303528
-6.81011009216,3.84639000893,12.2351703644
-6.78377008438,3.3857998848,12.1603097916
-6.74536991119,3.39594006538,12.1704702377
-6.76229000092,3.43660998344,12.1637296677
-6.74555015564,3.36414003372,12.1507997513
-6.70312023163,3.37034988403,12.1518297195
-7.24691009521,3.66893005371,12.1701402664
-6.72721004486,3.4254899025,12.1496095657
-6.79345989227,3.4573199749,12.176779747
-6.75922012329,3.45949006081,12.1573200226
-6.7788901329,3.48891997337,12.171500206
-6.74216985703,3.50442004204,12.156829834
-6.73290014267,3.48877000809,12.1507501602
-6.72614002228,3.44586992264,12.1480798721
-6.72535991669,3.46817994118,12.1493301392
-6.71889019012,3.48009991646,12.1490802765
-6.68092012405,3.49162006378,12.1748504639
-7.21676015854,3.62431001663,12.1720504761
-6.65113019943,3.44983005524,12.1689796448
-6.6517701149,3.50082993507,12.1749296188
-6.59702014923,3.42481994629,12.1701202393
-6.62959003448,3.45005011559,12.1887302399
-6.61810016632,3.48319005966,12.2001304626
-6.59669017792,3.51275992393,12.1947402954
-6.53525018692,3.48123002052,12.1744699478
-6.56561994553,3.48729991913,12.1817998886
-6.4910697937,3.45928001404,12.2126998901
-6.80861997604,3.55725002289,12.1908502579
-7.18219995499,3.64510011673,12.1644201279
-6.78439998627,3.53432011604,12.1816701889
-6.7728099823,3.55107998848,12.177189827
-6.75868988037,3.55272006989,12.175239563
-6.76289987564,3.5690600872,12.1734695435
-6.72089004517,3.5847299099,12.2135000229
-6.77907991409,3.58200001717,12.1815299988
-6.71393013,3.54087996483,12.1697397232
-6.6993598938,3.52566003799,12.1603298187
-6.66946983337,3.55220007896,12.170999527
-6.77715015411,3.61167001724,12.1923904419
-7.14812994003,3.62034988403,12.1769895554
-6.80383014679,3.64156007767,12.1825199127
-6.73404979706,3.62576007843,12.176659584
-6.71609020233,3.62610006332,12.1740598679
-6.67363977432,3.61201000214,12.1738100052
-6.69462013245,3.63067007065,12.1754102707
-6.53903007507,3.5431098938,12.1760196686
-6.51921987534,3.52955007553,12.197719574
-6.52948999405,3.57039999962,12.1843395233
-6.54565000534,3.57182002068,12.1794900894
-6.64594984055,3.63625001907,12.1806497574
-7.14361000061,3.65268993378,12.1897602081
-6.62383985519,3.60986995697,12.2105102539
-6.6369099617,3.65329003334,12.1804599762
-6.58384990692,3.62995004654,12.1940698624
-6.59237003326,3.65141010284,12.1978397369
-6.61574983597,3.65734004974,12.1837902069
-6.55350017548,3.61201000214,12.1975803375
-6.53287982941,3.61943006516,12.1948204041
-6.53939008713,3.6483399868,12.208319664
-6.52350997925,3.6033000946,12.1810398102
-6.48429012299,3.62582993507,12.1920003891
-7.02742004395,3.39954996109,12.168800354
-6.46069002151,3.59100008011,12.1991701126
-6.48254013062,3.52734994888,12.2170696259
-6.46047019958,3.52343988419,12.2095098495
-6.41350984573,3.55037999153,12.2204504013
-6.48811006546,3.55790996552,12.1884202957
-6.49397993088,3.56851005554,12.1825399399
-6.4785399437,3.55523991585,12.2048196793
-6.42646980286,3.56645011902,12.2243995667
-6.39494991302,3.58299994469,12.1918697357
-6.35657978058,3.56416010857,12.1815395355
-7.08795022964,3.44373989105,12.1716995239
-6.36542987823,3.57608008385,12.1784896851
-6.45669984818,3.64692997932,12.2025203705
-6.43528985977,3.61418008804,12.1745500565
-6.45263004303,3.63063001633,12.1770401001
-6.42811012268,3.65159010887,12.1778697968
-6.40281009674,3.60752010345,12.1951704025
-6.36315011978,3.6383600235,12.2334804535
-6.39683008194,3.66055011749,12.180850029
-6.36164999008,3.66266989708,12.2045898438
-6.34532022476,3.63260006905,12.17648983
-7.32365989685,3.64234995842,12.1466999054
-7.0729598999,3.45584988594,12.1702604294
-6.34823989868,3.65912008286,12.175069809
-6.31958007812,3.59844994545,12.1901302338
-6.32336997986,3.65013003349,12.1694698334
-6.32263994217,3.62702989578,12.1716403961
-6.33797979355,3.61160993576,12.1727399826
-6.29041004181,3.634360075,12.1716804504
-6.29714012146,3.64796996117,12.1655702591
-6.30568981171,3.66511011124,12.1626901627
-6.76254987717,3.68050003052,12.1989898682
-6.80284976959,3.6870200634,12.179309845
-7.07324981689,3.50400996208,12.1830997467
-6.77983999252,3.71574997902,12.1837902069
-6.7762298584,3.73635005951,12.182510376
-6.73567008972,3.69007992744,12.1845998764
-6.73338985443,3.73671007156,12.1911096573
-6.67934989929,3.69314002991,12.2024698257
-6.68244981766,3.73544001579,12.19231987
-6.6632900238,3.71460008621,12.1902599335
-6.7773900032,3.75232005119,12.2279996872
-6.79243993759,3.80293011665,12.2205200195
-6.74317979813,3.75582003593,12.1815099716
-7.03026008606,3.46702003479,12.1763095856
-6.74605989456,3.81367993355,12.2198400497
-6.70009994507,3.78538990021,12.1922101974
-6.71314001083,3.81711006165,12.2061100006
-6.67429018021,3.80583000183,12.2096500397
-6.6588101387,3.80546998978,12.2146501541
-6.65196990967,3.81353998184,12.2042198181
-6.64427995682,3.68074989319,12.1845397949
-6.59066009521,3.69667005539,12.2107400894
-6.60058021545,3.73535990715,12.221540451
-6.57116985321,3.73682999611,12.1906003952
-7.01595020294,3.46972990036,12.1766996384
-6.54942989349,3.73710989952,12.1951799393
-6.64569997787,3.77351999283,12.193570137
-6.58957004547,3.75218009949,12.1961202621
-6.57557010651,3.77053999901,12.2173700333
-6.51258993149,3.76200008392,12.1784095764
-6.49286985397,3.77889990807,12.192609787
-6.54737997055,3.82534003258,12.1829996109
-6.52263021469,3.80965995789,12.1994199753
-6.49410009384,3.79745006561,12.1860799789
-6.78500986099,3.83207988739,12.2388296127
-6.99770021439,3.50190997124,12.1910600662
-6.75059986115,3.87075996399,12.2150602341
-6.77309989929,3.91193008423,12.2230701447
-6.75359010696,3.92649006844,12.221830368
-6.77718019485,3.97320008278,12.2206697464
-6.72062015533,3.9514799118,12.2419700623
-6.6767001152,3.91118001938,12.204990387
-6.71545982361,3.96795988083,12.2175302505
-6.65650987625,3.95306992531,12.2025604248
-6.5803399086,3.85172009468,12.2096004486
-6.63166999817,3.8711400032,12.1961297989
-6.94494009018,3.40152001381,12.1685495377
-6.58598995209,3.90204000473,12.208319664
-6.57317018509,3.88062000275,12.1913604736
-6.52511978149,3.85332989693,12.2107896805
-6.49592018127,3.83940005302,12.1884403229
-6.52132987976,3.87610006332,12.1922798157
-6.50134992599,3.90183997154,12.1836395264
-6.62598991394,3.93418002129,12.2066602707
-6.57896995544,3.96248006821,12.2131204605
-6.5202999115,3.93427991867,12.2109003067
-6.55211019516,3.93953990936,12.2329101562
-6.90249013901,3.43687009811,12.1673603058
-6.53875017166,3.96662998199,12.2378702164
-6.50343990326,3.92213988304,12.1912603378
-6.47840023041,3.69474005699,12.2156000137
-6.47650003433,3.6740500927,12.1883602142
-6.48676013947,3.74674010277,12.1829395294
-6.4534201622,3.6696999073,12.2120704651
-6.45195007324,3.6880300045,12.1843204498
-6.44917011261,3.67484998703,12.1801700592
-6.416659832,3.6923699379,12.1848297119
-6.44810009003,3.74061989784,12.1835203171
-6.88000011444,3.39949011803,12.1765403748
-6.40921020508,3.73248004913,12.1984701157
-6.40174007416,3.70918011665,12.1745100021
-6.3486199379,3.72005009651,12.1909198761
-6.34025001526,3.70469999313,12.1891002655
-6.39416980743,3.73526000977,12.1742200851
-6.47880983353,3.77917003632,12.1778497696
-6.42811012268,3.75507998466,12.1722297668
-6.46369981766,3.79737997055,12.1696300507
-6.447909832,3.78835010529,12.1772403717
-6.38833999634,3.76279997826,12.1827497482
-6.84979009628,3.43623995781,12.1949100494
-6.41135978699,3.82376003265,12.1641397476
-6.37181997299,3.7965400219,12.1613101959
-6.38014984131,3.81586003304,12.1611299515
-6.3208398819,3.70465993881,12.1757097244
-6.31112003326,3.74733996391,12.1816701889
-6.2757601738,3.67399001122,12.169210434
-6.28020000458,3.69100999832,12.170800209
-6.25294017792,3.69818997383,12.1973800659
-6.27902984619,3.72827005386,12.168589592
-6.25589990616,3.7151799202,12.1897096634
-6.81056976318,3.42937994003,12.1721200943
-6.33155012131,3.8194000721,12.1784000397
-6.32136011124,3.8075799942,12.1779203415
-6.27580976486,3.74934005737,12.1651201248
-6.30010986328,3.78352999687,12.172539711
-6.24823999405,3.77776002884,12.1895904541
-6.2599401474,3.79870009422,12.177740097
-6.21084022522,3.83870005608,12.2398500443
-6.21909999847,3.79083991051,12.1875200272
-6.43620014191,3.84447002411,12.189160347
-6.47395992279,3.87949991226,12.1703100204
-7.31694984436,3.66570997238,12.1429300308
-6.80616998672,3.37276005745,12.1651096344
-6.45453977585,3.9012799263,12.1819896698
-6.4480099678,3.90124988556,12.2069997787
-6.41711997986,3.84399008751,12.1659603119
-6.3820400238,3.87556004524,12.1726999283
-6.37334012985,3.89913010597,12.1857404709
-6.36909008026,3.83563995361,12.1680698395
-6.3607301712,3.86213994026,12.1730499268
-6.35001993179,3.85259008408,12.1662397385
-6.36300992966,3.88692998886,12.1688499451
-6.48755979538,3.95121002197,12.1853103638
-6.93211984634,3.48257994652,12.1714496613
-6.45459985733,3.96920990944,12.2152299881
-6.4404001236,3.944439888,12.1790800095
-6.39573001862,3.93452000618,12.1809597015
-6.37643003464,3.93545007706,12.1789197922
-6.35646009445,3.97499990463,12.1956300735
-6.32123994827,3.85419011116,12.1775102615
-6.30881023407,3.84990000725,12.173789978
-6.27377986908,3.8249399662,12.1738100052
-6.28877019882,3.8337199688,12.1803302765
-6.26002979279,3.89568996429,12.1913299561
-6.87379980087,3.48289990425,12.1679801941
-6.26111984253,3.84741997719,12.1807098389
-6.21725988388,3.86367988586,12.2189397812
-6.19880008698,3.8780798912,12.2163295746
-6.1948299408,3.90359997749,12.2096700668
-6.24797010422,3.92252993584,12.1892795563
-6.22405004501,3.94716000557,12.2152996063
-6.24872016907,3.95655989647,12.2063903809
