X,Y,Z
-1.70642995834,1.84611999989,1.50138998032
-1.68674004078,1.84563004971,1.50065004826
-1.85619997978,2.0363099575,1.48961997032
-1.41552996635,1.78490996361,1.52500998974
-1.7312400341,2.82960009575,1.55568003654
-1.81382000446,2.84577989578,1.54790997505
-1.75583004951,2.84012007713,1.55504000187
-1.72225999832,2.76237010956,1.53724002838
-1.72451996803,2.80173993111,1.54530000687
-1.71896004677,2.82863998413,1.56099998951
-1.69992995262,2.84285998344,1.60286998749
-1.71157002449,2.75903010368,1.53673005104
-1.70346999168,2.79271006584,1.54826998711
-1.6994600296,2.80380988121,1.55615997314
-1.39217996597,1.81176996231,1.53374004364
-1.702450037,2.81237006187,1.55402994156
-1.70229995251,2.81522989273,1.56195998192
-1.69203996658,2.76145005226,1.53791999817
-1.66653001308,2.80090999603,1.55178999901
-1.67071998119,2.83347010612,1.61124002934
-1.6617000103,2.77428007126,1.54350996017
-1.65153002739,2.79148006439,1.54972994328
-1.63608002663,2.79731988907,1.55308997631
-1.6572599411,2.81252002716,1.55885004997
-1.63973999023,2.82061004639,1.55943000317
-1.45827996731,1.80168998241,1.51665997505
-1.61902999878,2.81946992874,1.56001996994
-1.63868999481,2.83084988594,1.56707000732
-1.63399994373,2.85309004784,1.58212995529
-1.65577995777,2.83909010887,1.59282004833
-1.64596998692,2.8436601162,1.58616995811
-1.64877998829,2.85322999954,1.58490002155
-1.81885004044,2.8853199482,1.55113005638
-1.80465996265,2.90477991104,1.55462002754
-1.79051995277,2.92564988136,1.56593000889
-1.78497004509,2.90954995155,1.55796003342
-1.44307005405,1.82559001446,1.51405000687
-1.76573002338,2.86352992058,1.56827998161
-1.75617003441,2.87811994553,1.57275998592
-1.80922996998,2.95120000839,1.56473994255
-1.77892005444,2.95807003975,1.56640005112
-1.77477002144,2.94537997246,1.56563997269
-1.79540002346,2.94420003891,1.56805002689
-1.80217003822,2.95917010307,1.56551003456
-1.78372001648,2.94301009178,1.56707000732
-1.74526000023,2.87835001945,1.58197999001
-1.74524998665,2.88432002068,1.57852995396
-1.4121799469,1.82236003876,1.51797997952
-1.73496997356,2.87015008926,1.59051001072
-1.74321997166,2.86798000336,1.58819997311
-1.73512005806,2.92566990852,1.56675994396
-1.68858003616,2.89925003052,1.57067000866
-1.71371996403,2.89023995399,1.57562994957
-1.70129001141,2.9152200222,1.56476998329
-1.68973994255,2.91879010201,1.56277000904
-1.68174004555,2.94888997078,1.55648005009
-1.70933997631,2.90956997871,1.56758999825
-1.66438996792,2.85983991623,1.58656001091
-1.38629996777,1.8396500349,1.51545000076
-1.61798000336,2.90052008629,1.56357002258
-1.59452998638,2.86370992661,1.57400000095
-1.63763999939,2.86329007149,1.5807800293
-1.64684998989,2.95598006248,1.55996000767
-1.64463996887,2.96401000023,1.56089997292
-1.6317499876,2.95826005936,1.56166005135
-1.63171994686,2.96613001823,1.56177997589
-1.59221994877,2.95243000984,1.5868999958
-1.60259997845,2.53309988976,1.52082002163
